id_origin,orig_long,orig_lat,dest_long,dest_lat
106,-73.968628,40.760983,-73.955368,40.776878
306,-73.983742,40.667969,-73.966576,40.675461
106,-73.98243,40.747551,-73.976463,40.775497
302,-73.983276,40.696236,-73.983253,40.696178
401,-73.924606,40.762959,-73.908447,40.777905
103,-73.984467,40.721733,-73.981049,40.729328
102,-74.007126,40.7346,-74.00605,40.739876
104,-73.996582,40.763306,-73.995605,40.759644
108,-73.947708,40.775047,-73.964409,40.805717
108,-73.952553,40.776733,-73.919205,40.765907
401,-73.917198,40.764957,-73.864792,40.754047
106,-73.968697,40.758625,-73.883781,40.741516
102,-73.997772,40.736183,-73.947617,40.763683
104,-74.003929,40.742992,-73.989166,40.732498
105,-73.97683,40.753971,-73.980453,40.743431
103,-73.985474,40.719193,-73.955742,40.719662
102,-73.991623,40.727024,-73.984665,40.663246
102,-74.001114,40.731716,-73.990875,40.726788
105,-73.986603,40.747517,-73.945511,40.784615
102,-74.003067,40.733276,-73.966911,40.76099
105,-73.978516,40.752636,-73.906128,40.743069
102,-73.990051,40.733177,-73.998306,40.721069
304,-73.922256,40.706192,-73.916641,40.689087
106,-73.975616,40.750481,-73.968124,40.757633
104,-74.005081,40.741219,-73.932709,40.799686
105,-73.991585,40.744991,-73.984688,40.739433
301,-73.942329,40.700878,-73.983833,40.744057
106,-73.973351,40.747906,-73.946594,40.780716
103,-73.987122,40.729427,-73.979713,40.73494
103,-73.988495,40.731392,-73.996216,40.737171
102,-74.001259,40.731213,-73.979553,40.754356
104,-74.006409,40.744556,-73.853012,40.695843
103,-73.987015,40.725136,-73.99675,40.737183
301,-73.945282,40.725578,-74.016006,40.707355
105,-73.986694,40.747471,-73.930939,40.763924
102,-74.007416,40.740974,-73.949211,40.781788
102,-74.005402,40.738762,-73.950455,40.771198
104,-74.005112,40.741238,-73.984039,40.725391
105,-73.989174,40.742939,-73.994843,40.744785
105,-73.970764,40.762413,-73.967598,40.768482
106,-73.975723,40.748882,-73.880157,40.747875
106,-73.9776,40.745514,-73.977943,40.712524
103,-73.989738,40.720211,-73.773506,40.751587
104,-73.992035,40.763962,-73.990448,40.750885
103,-73.982529,40.728771,-73.975868,40.678509
402,-73.919754,40.743103,-73.900581,40.743942
102,-73.999084,40.734238,-73.924416,40.699001
104,-74.00415,40.742188,-73.978027,40.749027
101,-74.005219,40.719387,-73.959045,40.716583
106,-73.981186,40.750046,-73.95369,40.771942
101,-74.012718,40.716125,-73.998726,40.730656
105,-73.988503,40.749908,-74.001518,40.755547
108,-73.946281,40.780418,-73.948341,40.776356
108,-73.960518,40.761398,-73.916199,40.769955
105,-73.985268,40.747524,-73.97805,40.749039
103,-73.988274,40.723572,-73.978951,40.736408
107,-73.97493,40.787628,-73.957565,40.778748
107,-73.986137,40.776653,-73.970001,40.760803
108,-73.960701,40.775166,-73.972687,40.785862
106,-73.980598,40.745163,-73.956108,40.779476
103,-73.988808,40.722248,-73.978264,40.745396
107,-73.984055,40.770226,-73.946953,40.810768
104,-73.987762,40.77013,-73.95797,40.800396
106,-73.967522,40.756191,-73.990021,40.751648
108,-73.948196,40.774433,-74.005249,40.709007
108,-73.965439,40.76289,-73.951385,40.775177
106,-73.969849,40.75724,-73.9655,40.769299
108,-73.967293,40.765152,-73.973457,40.75774
105,-73.980972,40.744968,-74.004791,40.741653
108,-73.96022,40.778915,-73.908295,40.755314
107,-73.969185,40.798538,-73.980194,40.774632
108,-73.952721,40.786247,-73.968071,40.768044
101,-74.004517,40.716309,-73.997589,40.736301
401,-73.910873,40.776287,-73.981514,40.761997
105,-73.987793,40.737942,-73.976204,40.723614
102,-74.005966,40.735603,-73.951477,40.730431
106,-73.97467,40.752533,-73.958076,40.765137
105,-73.98671,40.755657,-73.993713,40.661556
102,-74.002113,40.734756,-74.002113,40.734756
102,-74.006088,40.739899,-73.935905,40.767899
104,-73.999977,40.761349,-73.949486,40.807747
402,-73.929565,40.745564,0,0
301,-73.953629,40.714123,-73.954178,40.635777
106,-73.972946,40.755161,-73.963234,40.71146
102,-74.002647,40.739597,-73.977196,40.743088
107,-73.98893,40.773548,-73.995232,40.752861
110,-73.951248,40.810001,-73.864098,40.769741
112,-73.933342,40.855423,-73.861458,40.768101
105,-73.980278,40.765362,-73.99826,40.760914
105,-73.987968,40.743851,-74.010857,40.717056
105,-73.990944,40.755299,-73.875534,40.771442
104,-73.985359,40.763401,-73.999046,40.763889
107,-73.975365,40.789906,-73.985786,40.746006
401,-73.924316,40.761478,-73.978157,40.752789
106,-73.981422,40.74968,-74.0056,40.739361
107,-73.989082,40.778423,-73.97715,40.764381
106,-73.977531,40.742626,-73.980598,40.738224
101,-74.009033,40.7136,-73.998932,40.734428
103,-73.992043,40.724781,-73.981575,40.746693
106,-73.979782,40.734905,-74.007935,40.710503
108,-73.961838,40.770931,-73.952393,40.779057
102,-74.008217,40.735554,-73.844849,40.724407
105,-73.994003,40.74107,-73.924217,40.760727
103,-73.991463,40.727108,-73.99012,40.732651
102,-74.002724,40.733566,-74.014168,40.703648
301,-73.942757,40.714802,-73.929436,40.697598
107,-73.971649,40.794899,0,0
106,-73.979675,40.743767,-73.990807,40.694714
103,-73.985191,40.71907,-73.970093,40.756695
105,-73.988548,40.736954,-74.000626,40.727242
104,-73.988449,40.764111,-73.948006,40.816994
102,-74.001175,40.729336,-74.001175,40.729336
103,-73.988914,40.718807,-73.983131,40.730656
103,-73.98716,40.729378,-73.982231,40.751553
102,-74.003288,40.731724,-73.968575,40.758976
301,-73.955147,40.716343,-73.997231,40.721416
104,-74.006645,40.74427,-73.989647,40.747181
104,-74.005852,40.745274,-73.977074,40.748276
103,-73.985565,40.727215,-73.995979,40.74255
102,-74.00518,40.728683,-73.995949,40.748684
105,-73.983749,40.743824,-73.976967,40.752102
108,-73.949524,40.776985,0,0
103,-73.986481,40.730312,-73.973763,40.743744
103,-73.987831,40.718578,-73.953148,40.812851
105,-73.982872,40.762657,-73.965775,40.805286
105,-73.988335,40.741032,-73.976486,40.74493
102,-74.007996,40.739105,-73.944809,40.803356
108,-73.961548,40.7645,-73.963791,40.757458
404,-73.874283,40.734882,-73.869888,40.762035
107,-73.980583,40.782398,-73.9617,40.795834
106,-73.978264,40.745468,-73.890839,40.754421
107,-73.96917,40.786163,-73.994934,40.759312
102,-73.999741,40.733227,-73.993614,40.718452
106,-73.976952,40.745152,-73.975357,40.735302
105,-73.995682,40.738682,-74.013527,40.703793
104,-74.000954,40.762257,-74.00415,40.729866
106,-73.970711,40.751602,-73.973488,40.746899
106,-73.967415,40.759708,-73.935471,40.750313
101,-74.008308,40.721619,-74.007156,40.72863
111,-73.951569,40.793499,-73.956764,40.770767
104,-73.99604,40.759808,-73.983543,40.754921
164,-73.961067,40.780907,-73.972855,40.785553
105,-73.977737,40.763542,-73.973801,40.748878
164,-73.96756,40.784649,-73.97731,40.787144
164,-73.976074,40.765671,-73.870323,40.772812
104,-73.98291,40.767517,-73.870323,40.773426
108,-73.955414,40.776817,-73.94043,40.851398
103,-73.988937,40.72163,-73.983902,40.737728
104,-73.992584,40.758236,-73.993706,40.752186
105,-73.985031,40.741936,-73.987274,40.722443
103,-73.991898,40.721947,-73.940941,40.683022
108,-73.947151,40.781727,-73.947151,40.781727
104,-73.991783,40.744362,-73.770294,40.762054
108,-73.952667,40.768177,-73.960625,40.757446
164,-73.965012,40.775383,-73.991829,40.750591
104,-73.984688,40.768448,-73.870529,40.773788
107,-73.979782,40.775887,-73.97451,40.788166
401,-73.918449,40.771538,-73.948486,40.773888
108,-73.94503,40.77877,-73.957817,40.779739
105,-73.992027,40.737938,-74.000366,40.730099
106,-73.985703,40.735355,-74.000374,40.727222
106,-73.975937,40.750477,-73.862022,40.768581
105,-73.980927,40.759651,-73.924698,40.8106
108,-73.95536,40.773586,-73.990173,40.775822
105,-73.973663,40.763714,-73.985565,40.739208
106,-73.970764,40.748676,-73.973747,40.75045
401,-73.918976,40.771965,-73.968605,40.760262
105,-73.990875,40.750801,-74.012947,40.703918
108,-73.945145,40.778713,-73.946777,40.774124
108,-73.951431,40.771866,-73.958122,40.774998
106,-73.98024,40.745525,-74.177094,40.694763
108,-73.96563,40.774246,-73.968315,40.770721
102,-73.996109,40.723866,-73.956512,40.708755
104,-73.993431,40.75227,-73.925575,40.761791
103,-73.978645,40.724346,-73.948166,40.782974
102,-73.997726,40.716808,-74.013077,40.646072
105,-73.98864,40.74839,-73.847763,40.729309
103,-73.98597,40.727066,-73.99276,40.723297
301,-73.956055,40.719418,-73.93792,40.726082
106,-73.967255,40.760208,-73.97245,40.75956
480,-73.872917,40.774067,-73.920128,40.768417
102,-73.995583,40.725056,-73.974937,40.73423
105,-73.985611,40.7472,-73.950623,40.791996
103,-73.983749,40.725716,-73.936584,40.794304
104,-74.00663,40.744213,-73.982246,40.731197
103,-73.988075,40.72884,-73.952461,40.800335
104,-74.002579,40.739815,-73.985222,40.732403
106,-73.976753,40.749096,-73.952759,40.780678
103,-73.993385,40.721607,-73.993706,40.762081
103,-73.986633,40.730057,-73.93631,40.74789
104,-73.996841,40.737415,-73.915886,40.76078
103,-73.98687,40.729649,-73.961487,40.652302
107,-73.981544,40.778511,-73.864525,40.770161
102,-74.000359,40.732422,-73.950645,40.652634
104,-73.997047,40.763519,-73.947289,40.779675
104,-73.993141,40.761292,-73.988708,40.766727
105,-73.9897,40.741432,-73.926056,40.755772
104,-73.997093,40.763512,-73.973061,40.753677
103,-73.990601,40.719376,-73.955528,40.819172
404,-73.885719,40.738586,-73.98629,40.772301
104,-73.987625,40.760311,-73.948402,40.787281
103,-73.998833,40.713661,-73.999557,40.718601
102,-74.005966,40.740051,-74.000832,40.739063
103,-73.993706,40.721027,-73.958923,40.653011
102,-74.00383,40.726101,-74.004257,40.742218
103,-73.987709,40.719296,-73.910751,40.88583
103,-73.988762,40.722099,-73.947556,40.725117
103,-73.988068,40.722668,-73.999947,40.682896
103,-73.988617,40.719479,-73.994469,40.740593
105,-73.981697,40.766796,-73.815155,40.699482
104,-73.988327,40.764256,-73.937439,40.812725
105,-73.983688,40.761257,-73.889511,40.747082
104,-73.982841,40.76712,-73.968719,40.791672
406,-73.858536,40.728283,-73.858536,40.728283
103,-73.987976,40.72226,-73.99437,40.615093
104,-73.988029,40.764606,-73.987526,40.722527
104,-73.995956,40.758984,-74.007256,40.620514
401,-73.917183,40.771046,-73.976807,40.764793
103,-73.983833,40.73185,-73.973808,40.762806
104,-74.004745,40.751907,-73.986244,40.730503
104,-74.004929,40.740856,-73.984261,40.692211
105,-73.991798,40.742596,0,0
103,-73.980835,40.729729,-73.975166,40.741478
102,-73.999031,40.727962,-74.002007,40.734436
301,-73.950935,40.723927,-73.998039,40.683002
105,-73.987465,40.739754,-73.988007,40.732307
103,-73.983414,40.72599,-74.003822,40.733467
108,-73.952034,40.778053,-73.907372,40.885239
108,-73.956581,40.780788,-73.965858,40.756821
103,-73.991074,40.718208,-73.995384,40.683395
102,-74.003052,40.733311,-73.983154,40.727871
402,-73.939072,40.750031,-73.91288,40.781067
103,-73.989861,40.733517,-73.984711,40.745399
105,-73.982231,40.743034,-73.993126,40.743809
102,-73.994614,40.724819,-73.987312,40.722431
301,-73.949936,40.722134,-73.985229,40.718781
106,-73.972588,40.752678,-73.972588,40.752678
103,-73.990059,40.730358,-74.003944,40.742805
103,-73.984062,40.725372,-73.987831,40.744198
103,-73.988457,40.727406,-73.968231,40.784912
103,-73.990204,40.718498,-74.006401,40.709682
105,-73.983307,40.749447,-73.986923,40.76836
106,-73.9804,40.742531,-73.983276,40.744568
103,-73.984428,40.728851,-73.962524,40.758877
102,-74.001244,40.731861,-73.962959,40.794025
104,-74.003258,40.742481,-73.981049,40.741638
102,-73.997498,40.721115,-73.872536,40.750942
108,-73.95594,40.764046,-73.445984,40.732872
108,-73.951431,40.774075,-73.943703,40.801579
483,-73.794456,40.644638,-73.919899,40.732807
103,-73.978645,40.724205,-73.977592,40.725796
106,-73.972992,40.754559,-73.982544,40.774426
101,-74.011505,40.703098,-73.947044,40.771866
483,-73.786896,40.641773,-73.954163,40.730255
104,-73.993134,40.742924,-73.946976,40.697182
111,-73.942551,40.786541,-73.979485,40.755627
105,-73.978142,40.763237,-73.959106,40.799229
107,-73.9823,40.776905,-73.983688,40.769035
101,-74.010521,40.71891,-73.991737,40.738331
103,-73.987419,40.729073,-73.951439,40.730492
106,-73.965317,40.759609,-73.991837,40.769905
104,-73.986084,40.762459,-73.983368,40.766247
483,-73.77668,40.645351,-73.988312,40.666721
102,-74.00518,40.729221,-73.944839,40.688046
303,-73.951439,40.689713,-73.980125,40.689877
104,-73.982521,40.76749,-73.980507,40.85828
483,-73.786629,40.641064,-73.984337,40.74258
105,-73.990318,40.756363,-73.98494,40.747856
108,-73.957794,40.769295,-73.986023,40.750156
105,-73.983032,40.742081,-73.996834,40.744789
106,-73.981995,40.732079,-73.974152,40.750748
104,-73.99778,40.756592,-73.981056,40.767849
106,-73.982468,40.737892,-73.969963,40.756248
107,-73.982483,40.777534,-73.975266,40.786102
108,-73.953911,40.78141,-73.951256,40.772793
112,-73.925179,40.875977,-73.992622,40.769962
306,-73.994537,40.689983,-73.99218,40.743576
483,-73.782501,40.644028,-73.865715,40.770996
104,-73.984406,40.768414,-73.988976,40.753407
103,-73.988899,40.718884,-73.980499,40.74263
102,-73.999931,40.738651,-73.955002,40.734798
103,-73.989311,40.721096,-73.975822,40.74567
103,-73.989769,40.725685,-73.937538,40.796947
104,-73.999641,40.758076,-73.99588,40.732876
104,-74.002853,40.749454,-73.942596,40.848732
102,-74.00563,40.725311,-73.985046,40.696724
102,-73.996834,40.737202,-73.94162,40.787758
102,-74.005501,40.738811,-73.97226,40.756947
101,-74.000923,40.718651,-73.9785,40.742886
402,-73.924034,40.743591,-73.874458,40.73941
102,-74.00528,40.740147,-73.953674,40.779255
105,-73.982285,40.751469,-73.947525,40.783676
106,-73.979454,40.735466,-73.979813,40.781044
109,-73.96093,40.807037,-73.95195,40.798882
104,-73.999084,40.761494,-73.983635,40.773609
108,-73.959366,40.780155,-73.942398,40.803398
107,-73.971458,40.795166,-74.00116,40.76226
308,-73.97348,40.678703,-73.983414,40.681583
104,-73.997406,40.741703,-73.991196,40.754093
107,-73.971291,40.798092,-73.976517,40.791027
109,-73.966232,40.804066,-73.967873,40.802437
107,-73.981018,40.779823,-73.969315,40.8134
108,-73.951752,40.7817,-73.939919,40.803696
106,-73.965225,40.755428,-73.985382,40.732613
112,-73.936249,40.849716,-73.971771,40.796181
104,-73.991531,40.756817,-73.991531,40.756817
105,-73.978378,40.766457,-73.960648,40.769829
106,-73.983833,40.731918,-73.988869,40.736492
107,-73.967812,40.800873,-73.967079,40.803398
104,-73.991676,40.754799,-73.987839,40.757496
106,-73.967224,40.759884,-73.961876,40.760941
105,-73.98645,40.758278,-73.978119,40.755943
306,-74.000931,40.676018,-73.996658,40.723301
108,-73.963593,40.771755,-73.96431,40.767975
108,-73.948463,40.776352,-74.008492,40.734371
104,-73.995232,40.759483,-74.008232,40.746021
102,-74.000069,40.727116,-73.925156,40.761898
107,-73.980751,40.782581,-73.978287,40.788158
104,-73.996437,40.760006,-73.994392,40.734798
106,-73.985962,40.732792,-73.95565,40.785011
105,-73.98658,40.761581,-73.961693,40.796246
103,-73.988022,40.718628,-74.003876,40.726067
105,-73.984383,40.742847,-73.9487,40.70927
101,-74.009537,40.706257,-73.786575,40.640503
103,-73.991714,40.722076,-73.987984,40.737961
103,-73.983437,40.728321,-73.973351,40.784527
403,-73.888786,40.74728,-73.885742,40.752457
401,-73.923576,40.761139,-73.911812,40.76783
104,-74.000832,40.762096,-73.946915,40.810703
102,-74.005775,40.727806,-73.994125,40.741035
102,-73.993294,40.733356,-73.982796,40.739231
101,-74.009445,40.714996,-73.78096,40.646687
107,-73.982979,40.781857,-73.984688,40.760731
105,-73.984917,40.74464,-73.978699,40.766685
402,-73.916679,40.743656,-73.902245,40.757092
105,-73.985649,40.760036,-73.997589,40.740841
106,-73.979332,40.749222,-73.975159,40.776962
108,-73.966232,40.764915,-73.983978,40.733334
108,-73.950966,40.770641,-73.982841,40.761936
402,-73.923462,40.743504,-73.987991,40.718567
107,-73.96907,40.790707,-73.96228,40.781094
106,-73.973434,40.747944,-73.965317,40.763199
105,-73.984596,40.75864,-74.015312,40.709846
105,-73.990471,40.740326,-73.99102,40.750118
105,-73.985199,40.741989,-73.953766,40.784641
104,-73.997948,40.750942,-73.974258,40.747505
105,-73.982536,40.757061,-73.862862,40.833107
102,-74.003342,40.725086,-73.885323,40.749664
105,-73.989929,40.734497,-74.001907,40.735126
103,-73.989311,40.718822,-73.951286,40.770012
301,-73.947418,40.711308,-73.987511,40.732822
105,-73.982048,40.751701,-73.956589,40.772289
105,-73.983231,40.763058,-73.975166,40.751282
107,-73.981819,40.768902,-73.959557,40.813961
108,-73.953018,40.779877,-73.943626,40.810226
104,-73.989037,40.758522,-73.986992,40.766098
103,-73.982422,40.731216,-73.942184,40.799732
105,-73.993515,40.740047,-73.951256,40.812263
101,-74.007355,40.709843,-73.920059,40.77206
102,-73.997864,40.735909,-73.985435,40.727608
101,-74.00927,40.706127,-73.997528,40.736431
103,-73.980148,40.726978,-73.977814,40.737976
102,-74.001068,40.733841,-73.989555,40.729942
105,-73.99649,40.74789,-73.994446,40.760918
112,-73.938416,40.847652,-73.944641,40.814186
103,-73.98542,40.732449,-73.983704,40.748947
103,-73.993584,40.721252,-74.001587,40.726147
103,-73.988609,40.718815,-73.993858,40.756378
103,-73.994507,40.714458,-73.940041,40.69297
103,-73.991051,40.728085,-73.988663,40.734779
104,-74.003883,40.743023,-73.95726,40.773952
106,-73.967186,40.757141,-73.976715,40.780743
105,-73.984734,40.753056,-73.990013,40.767048
103,-73.984276,40.725075,-73.980782,40.729843
102,-74.00647,40.737442,-73.982262,40.731808
404,-73.884399,40.739292,-73.925133,40.761978
401,-73.925667,40.772102,-73.947014,40.791248
104,-73.991188,40.760418,-73.989967,40.772507
105,-73.979408,40.761124,-73.946732,40.788593
103,-73.984879,40.732204,-74.002495,40.739838
106,-73.978058,40.734287,-73.988197,40.749191
108,-73.949638,40.780975,-73.972885,40.748932
106,-73.973511,40.751308,-73.981026,40.725357
302,-73.966553,40.683384,-73.972855,40.69294
106,-73.972305,40.749744,-73.989616,40.757637
105,-73.983032,40.762676,-73.990227,40.751976
103,-73.978729,40.724308,-73.99321,40.722549
105,-73.982544,40.747318,-73.97271,40.753132
107,-73.977158,40.787571,-73.991531,40.756153
104,-74.006615,40.74868,-73.978951,40.737141
105,-73.986427,40.759636,-73.998589,40.760769
106,-73.980049,40.732265,-73.993439,40.751926
111,-73.948029,40.787113,-73.991539,40.752342
108,-73.955421,40.767971,-74.002205,40.722378
107,-73.981171,40.78178,-73.988815,40.753262
103,-73.981224,40.720726,-73.98777,40.716251
105,-73.974297,40.759068,-73.962135,40.779343
103,-73.981262,40.720798,-73.980515,40.751316
108,-73.955818,40.78207,-73.987442,40.73307
108,-73.94989,40.776272,-73.872581,40.774391
107,-73.988457,40.774223,-73.982483,40.784946
107,-73.979233,40.781818,-73.958252,40.815689
107,-73.981689,40.783581,-73.953796,40.787766
103,-73.986061,40.727932,-73.99102,40.755615
104,-73.98439,40.765469,-73.896629,40.7495
103,-73.98584,40.731003,-73.998711,40.712067
101,-74.016296,40.711472,-74.013565,40.708565
108,-73.953651,40.767151,-73.954788,40.783009
108,-73.962234,40.767067,-73.959396,40.771221
105,-73.980782,40.763645,-73.994888,40.750057
101,-74.008377,40.714378,-74.010689,40.728973
101,-74.003426,40.714321,-73.991768,40.713894
106,-73.969887,40.750847,-73.970444,40.761707
105,-73.981972,40.762592,-73.999573,40.759167
107,-73.971687,40.797333,-73.967064,40.807568
103,-73.982124,40.731152,-73.954063,40.77449
103,-73.982964,40.722721,-73.978264,40.729111
104,-73.99102,40.765907,-73.982735,40.764149
103,-73.985657,40.717892,-73.984947,40.736332
104,-73.991463,40.763767,-73.994911,40.759216
104,-73.990936,40.760963,-73.999504,40.743916
301,-73.965065,40.710896,-73.956932,40.687359
106,-73.968491,40.759151,-73.978188,40.748421
102,-74.002701,40.733871,-74.010323,40.723522
102,-74.009361,40.738037,-74.014427,40.717892
102,-73.995293,40.719772,-73.968124,40.78492
106,-73.971581,40.751228,-73.993874,40.761452
105,-73.981567,40.750397,-73.957954,40.762669
102,-74.004478,40.72282,-73.94828,40.780491
102,-74.002846,40.733425,-73.846291,40.722252
106,-73.968483,40.761627,-73.952126,40.789871
103,-73.985886,40.727676,-73.981712,40.766312
103,-73.985016,40.728981,-73.987663,40.760086
103,-73.9888,40.71883,-73.983696,40.684528
108,-73.955887,40.772312,-73.977676,40.786156
106,-73.965027,40.759819,-73.993851,40.697643
105,-73.982224,40.756508,-73.983086,40.674393
108,-73.961731,40.764118,-73.943481,40.708908
301,-73.959068,40.716606,-73.976509,40.682587
104,-73.98304,40.766773,-73.991859,40.770203
105,-73.985718,40.762764,-73.9618,40.779655
108,-73.967865,40.765533,-73.955719,40.782196
108,-73.955627,40.776962,-73.951805,40.778172
108,-73.96299,40.766438,-73.972305,40.755974
106,-73.979477,40.750175,-73.984917,40.744598
107,-73.982285,40.78273,-73.961281,40.780247
106,-73.981117,40.749447,-73.981117,40.749454
107,-73.981018,40.784225,-73.96489,40.775429
106,-73.980896,40.749416,-73.984825,40.732471
108,-73.958839,40.774937,-73.944946,40.774532
102,-74.000191,40.719753,-73.870735,40.773941
110,-73.953842,40.806477,-73.937279,40.802086
103,-73.989449,40.730247,-73.974709,40.74213
102,-74.005653,40.727711,-73.990669,40.750282
107,-73.978851,40.787704,-73.986649,40.778904
105,-73.968903,40.761494,-73.976875,40.749691
104,-73.995499,40.739456,-73.96743,40.768841
107,-73.984154,40.769875,-73.983261,40.751251
107,-73.979446,40.771564,-73.979424,40.765823
104,-73.998001,40.742691,-73.988335,40.727612
108,-73.949051,40.781784,-73.982353,40.761982
104,-73.997307,40.756916,-73.992958,40.7145
105,-73.992867,40.752815,-73.959282,40.770882
102,-74.004364,40.724937,-74.003662,40.742546
101,-74.00441,40.719585,-73.940933,40.818924
103,-73.993233,40.719078,-73.964523,40.71767
102,-74.003899,40.725662,-73.991348,40.761189
103,-73.989502,40.726189,-73.976089,40.788654
104,-73.993088,40.742573,-73.943527,40.810368
103,-73.987366,40.729118,-73.983162,40.696312
101,-74.0009,40.718586,-73.958473,40.772957
105,-73.980179,40.760235,-73.998894,40.727982
164,-73.96315,40.778011,-73.946991,40.771908
102,-73.995331,40.719601,-73.967422,40.766033
106,-73.976265,40.744511,-73.988548,40.758736
105,-73.987434,40.758987,-73.938004,40.749626
104,-73.994118,40.758266,-73.970665,40.793514
103,-73.982719,40.731369,-73.850082,40.862896
103,-73.990288,40.718918,-73.952904,40.772053
102,-74.001595,40.73378,-73.998802,40.67627
103,-73.989822,40.723312,-73.964874,40.806553
105,-73.972404,40.758484,-73.970245,40.752216
105,-73.988319,40.748405,-73.919739,40.766235
108,-73.953049,40.779877,-73.974831,40.729935
103,-73.989075,40.721539,-73.999908,40.727112
105,-73.985909,40.75639,-73.975883,40.716225
107,-73.961411,40.798664,-73.9394,40.792713
106,-73.973511,40.754841,-74.001114,40.746407
105,-73.989311,40.749142,-73.980949,40.755142
402,-73.917046,40.749538,-73.919884,40.762722
102,-74.001312,40.736248,-73.980125,40.754017
107,-73.976242,40.775894,-73.958008,40.765137
105,-73.98674,40.740547,-74.001549,40.746593
106,-73.981216,40.733212,-73.991112,40.748978
306,-73.998253,40.682152,-73.990105,40.688904
102,-73.997078,40.723152,-74.002266,40.760494
107,-73.978477,40.772766,-73.975441,40.776825
104,-74.008377,40.745522,-74.00071,40.724045
107,-73.971123,40.786201,-73.980095,40.770649
105,-73.986382,40.759335,-73.991898,40.750645
105,-73.993019,40.747608,-74.012512,40.701572
104,-73.995461,40.759411,-74.007751,40.712608
105,-73.993202,40.751991,-73.993202,40.751991
101,-74.012917,40.715813,-74.010315,40.731117
105,-73.97451,40.755936,-73.861328,40.768044
112,-73.943207,40.836586,-73.881378,40.763931
105,-73.974365,40.762943,-73.789009,40.647236
108,-73.955124,40.768909,-73.9655,40.791126
106,-73.984093,40.737442,-73.954956,40.774117
105,-73.988724,40.748257,-74.000488,40.757664
401,-73.934967,40.756657,-74.006088,40.723652
108,-73.962234,40.770229,-73.969208,40.760933
105,-73.991005,40.745407,-73.982635,40.756126
107,-73.979675,40.77618,-73.9729,40.790062
107,-73.98204,40.771164,-73.981934,40.777821
108,-73.9617,40.777081,-73.983604,40.770828
108,-73.962952,40.763256,-73.984375,40.742836
105,-73.981499,40.764992,-73.972641,40.758125
106,-73.977386,40.742962,-73.791092,40.644794
105,-73.987068,40.75605,-73.977959,40.761875
101,-74.012672,40.704239,-73.983353,40.761242
108,-73.949097,40.783337,-73.952309,40.773212
107,-73.981758,40.778355,-73.969574,40.763519
106,-73.981201,40.750092,-73.99305,40.762032
106,-73.965797,40.759949,-73.953827,40.766441
108,-73.962929,40.77227,-73.963264,40.762596
107,-73.98925,40.773205,-73.977249,40.785309
108,-73.966545,40.770378,-73.954407,40.779179
101,-74.005127,40.720596,-73.982658,40.739326
107,-73.972992,40.785202,-73.991966,40.759308
103,-73.988525,40.728931,-73.948395,40.778454
104,-73.995247,40.760166,-73.973404,40.763577
112,-73.94458,40.834648,-73.929955,40.831642
103,-73.989571,40.720516,-73.978722,40.74472
102,-74.004356,40.73077,-73.981865,40.744022
105,-73.989342,40.752293,-74.006714,40.652184
105,-73.980614,40.752766,-73.828392,40.763882
105,-73.988556,40.748619,-73.991501,40.758896
102,-73.999786,40.728481,-74.000595,40.738144
105,-73.987602,40.759071,-73.870735,40.774006
102,-74.001534,40.730858,-73.82798,40.707909
105,-73.985687,40.741199,-74.000381,40.722324
105,-73.984123,40.748302,-73.907738,40.745289
301,-73.951622,40.713928,-73.972359,40.695255
108,-73.951859,40.773296,-73.947701,40.775051
103,-73.997711,40.715305,-73.97496,40.680565
104,-73.996986,40.757641,0,0
105,-73.985596,40.752209,-73.992783,40.729897
103,-73.99369,40.720932,-73.979851,40.734921
102,-74.003441,40.732056,-73.984261,40.737003
105,-73.981033,40.75914,-73.989471,40.752731
105,-73.985985,40.740711,-73.970634,40.747746
105,-73.993111,40.742317,-73.938065,40.809307
106,-73.981194,40.737942,-73.953316,40.673649
105,-73.986488,40.761581,-74.022095,40.634872
108,-73.946465,40.780472,-73.975113,40.71888
408,-73.786179,40.712196,0,0
106,-73.980408,40.745392,-73.996277,40.726002
108,-73.955032,40.780396,-73.960098,40.79792
108,-73.954422,40.783775,-73.965553,40.760403
106,-73.977234,40.745304,-73.981674,40.730984
104,-74.006721,40.744106,-74.013229,40.709045
306,-73.998161,40.682365,-73.870552,40.773701
103,-73.974312,40.7229,-73.901367,40.697262
301,-73.951576,40.714256,-73.951935,40.732582
102,-73.99382,40.721008,-73.932961,40.698738
102,-74.006325,40.733849,-73.999763,40.743553
104,-73.988655,40.764366,-73.991531,40.765312
104,-74.006882,40.743721,-74.00425,40.725471
108,-73.949173,40.785027,-73.950523,40.792263
104,-73.996704,40.763302,-73.986198,40.752163
104,-73.991386,40.755047,-73.975494,40.638199
105,-73.982956,40.743595,-73.973999,40.679237
104,-73.992378,40.754902,-73.941826,40.709591
107,-73.969307,40.785477,-73.951744,40.781818
106,-73.97139,40.746834,-73.954987,40.769306
105,-73.991379,40.750488,-73.959572,40.763771
108,-73.96376,40.768539,-73.981598,40.73914
105,-73.979172,40.766418,-73.991951,40.749638
105,-73.97773,40.765175,-73.992828,40.755997
107,-73.965919,40.792439,-73.972664,40.756618
105,-73.986359,40.759785,-74.006676,40.749409
102,-73.99411,40.735287,-73.993217,40.729767
