Origin,Orig Long,Orig Lat,Dest Long,Dest Lat,Times
Manhattan,-73.974129,40.757545,-73.922096,40.760406,0
Manhattan,-73.9823,40.76215,-73.990097,40.751648,0
Manhattan,-74.005974,40.735249,-74.008301,40.736591,0
Manhattan,-73.977104,40.763618,-73.954475,40.78241,0
Manhattan,-73.958099,40.769283,-73.930054,40.765629,0
Manhattan,-73.989754,40.735268,-73.9757,40.716896,0
Manhattan,-73.99501,40.723217,-73.980957,40.74102,0
Manhattan,-73.986565,40.719913,-73.992744,40.747818,0
Manhattan,-73.974426,40.742081,-73.97406,40.742619,0
Brooklyn,-73.992653,40.693619,-74.010887,40.716637,0
Manhattan,-74.015465,40.704762,-73.980614,40.760471,0
Manhattan,-73.970375,40.788769,-73.979912,40.780426,0
Manhattan,-73.995705,40.758892,-73.968124,40.76284,0
Manhattan,-73.949913,40.772251,-73.968315,40.753857,0
Queens,-73.78083,40.647709,-73.947853,40.774704,0
Queens,-73.871025,40.773861,-73.985405,40.757427,0
Queens,-73.872978,40.774452,-73.86454,40.770153,0
Manhattan,-73.998795,40.713596,-73.990196,40.775528,0
Manhattan,-73.96048,40.799911,-73.942856,40.821358,0
Manhattan,-73.989067,40.720245,-73.989929,40.772678,0
Manhattan,-73.959946,40.772942,-73.988045,40.759087,0
Manhattan,-73.975021,40.759243,-73.960533,40.770054,0
Manhattan,-74.00679,40.735882,-74.003769,40.748188,0
Manhattan,-73.958061,40.765457,-73.949524,40.776768,0
Manhattan,-73.955643,40.77655,-73.969856,40.80006,0
Manhattan,-73.972618,40.744961,-73.990334,40.729095,0
Manhattan,-73.969696,40.748592,-73.969696,40.748592,0
Manhattan,-73.951988,40.773514,-73.990662,40.751057,0
Manhattan,-73.981216,40.781731,-73.98658,40.753571,0
Manhattan,-73.978317,40.785725,-73.960075,40.776016,0
Manhattan,-73.962753,40.799175,-73.95816,40.803207,0
Manhattan,-73.987961,40.718914,-73.980156,40.682701,0
Brooklyn,-73.935654,40.71246,-73.981674,40.728405,0
Manhattan,-73.968132,40.750629,-73.958374,40.765568,0
Manhattan,-73.988037,40.727993,-74.022659,40.629482,0
Manhattan,-73.988297,40.759933,-73.978432,40.728863,0
Manhattan,-73.969414,40.762806,-73.987732,40.749935,0
Manhattan,-73.936043,40.803711,-73.852516,40.837746,0
Manhattan,-74.006302,40.733482,-74.002632,40.739666,0
Manhattan,-73.987724,40.732403,-74.008934,40.711094,0
Manhattan,-73.983482,40.771152,-73.977699,40.753723,0
Manhattan,-73.998688,40.739979,-73.971565,40.762665,0
Queens,-73.870972,40.773746,-73.9869,40.761318,0
Manhattan,-73.938164,40.803413,-73.948364,40.780148,0
Manhattan,-73.975212,40.76421,-74.009476,40.723583,0
Manhattan,-73.976257,40.79142,-73.977478,40.759018,0
Manhattan,-73.98748,40.733276,-73.998383,40.724415,0
Manhattan,-73.985092,40.75927,-74.001144,40.757107,0
Manhattan,-74.005424,40.738403,-73.994659,40.755077,0
Manhattan,-73.989853,40.756859,-73.979622,40.755684,0
Manhattan,-73.989159,40.773411,-73.975342,40.758377,0
Manhattan,-73.97657,40.752003,-73.998558,40.729664,0
Brooklyn,-73.991318,40.696213,-73.993805,40.686619,0
Manhattan,-73.992714,40.752388,-73.988174,40.769863,0
Manhattan,-73.982025,40.728111,-73.99308,40.747646,0
Manhattan,-74.004211,40.742554,-73.95681,40.778259,0
Queens,-73.780228,40.647285,-74.013985,40.714989,0
Manhattan,-73.978577,40.762447,-73.9888,40.777962,0
Queens,-73.909691,40.757874,-73.909698,40.757866,0
Manhattan,-73.946899,40.776588,-73.978996,40.7239,0
Manhattan,-73.958183,40.764061,-73.952423,40.777252,0
Manhattan,-73.95298,40.786999,-73.9561,40.776604,0
Manhattan,-74.004494,40.721668,-73.980957,40.767609,0
Manhattan,-73.955376,40.776962,-73.972748,40.793282,0
Manhattan,-73.982391,40.771557,-74.00602,40.738178,0
Manhattan,-73.981377,40.73336,-74.000259,40.747746,0
Manhattan,-73.957642,40.766186,-73.97155,40.753262,0
Manhattan,-73.942924,40.793987,-73.922676,40.809666,0
Manhattan,-73.983963,40.779194,-73.954025,40.741974,0
Manhattan,-73.952965,40.809162,-73.957336,40.774071,0
Manhattan,-73.990601,40.719124,-73.970901,40.693466,0
Manhattan,-73.986832,40.735874,-73.990883,40.750965,0
Manhattan,-74.002831,40.760548,-73.982933,40.772568,0
Manhattan,-73.96946,40.764553,-73.959808,40.771317,0
Manhattan,-73.993385,40.747234,-73.978783,40.745178,0
Queens,-73.924232,40.769733,-73.974625,40.758354,0
Manhattan,-73.969002,40.7859,-73.973839,40.763374,0
Manhattan,-73.978012,40.745811,-73.990906,40.750786,0
Manhattan,-73.987411,40.760342,-73.97541,40.776733,0
Manhattan,-73.979912,40.725368,-73.9935,40.741974,0
Manhattan,-73.993225,40.751923,-74.004211,40.742184,0
Manhattan,-73.965034,40.759426,-73.965034,40.759426,0
Manhattan,-73.989914,40.729477,-73.992569,40.724312,0
Brooklyn,-73.957825,40.71748,-73.886856,40.700687,0
Manhattan,-73.980911,40.737576,-73.979721,40.687145,0
Manhattan,-73.988251,40.746605,-73.980324,40.738518,0
Manhattan,-73.989952,40.71965,-73.978378,40.729607,0
Manhattan,-73.987373,40.72924,-73.996422,40.733086,0
Manhattan,-73.97702,40.762402,-74.027229,40.631332,0
Manhattan,-73.982086,40.727856,-73.986961,40.755306,0
Manhattan,-73.990372,40.759995,-74.004646,40.74202,0
Manhattan,-73.977333,40.779427,-73.986031,40.692509,0
Queens,-73.795212,40.657799,-73.944458,40.781452,0
Queens,-73.78186,40.644882,-73.875954,40.772217,0
Manhattan,-73.979439,40.784874,-73.964569,40.764793,0
Manhattan,-73.985512,40.744167,-73.977043,40.752155,0
Manhattan,-73.957939,40.776478,-73.963341,40.768734,0
Manhattan,-73.975342,40.755817,-73.990837,40.750729,0
Manhattan,-73.985527,40.753021,-73.99511,40.73407,0
Manhattan,-73.954491,40.774055,-73.991409,40.750172,0
Manhattan,-73.986305,40.740284,-73.990311,40.749966,0
Manhattan,-73.974838,40.752659,-73.984039,40.765701,0
Manhattan,-73.998238,40.722885,-74.184113,40.688961,0
Manhattan,-73.967438,40.752468,-73.967285,40.765144,0
Manhattan,-73.970749,40.796051,-73.975784,40.788956,0
Manhattan,-73.988861,40.736908,-73.968552,40.762691,0
Manhattan,-74.016586,40.715046,-74.000481,40.722462,0
Manhattan,-73.949799,40.787502,-74.006897,40.719147,0
Manhattan,-73.95536,40.769421,-73.956512,40.777458,0
Manhattan,-73.991417,40.744621,-73.979729,40.75943,0
Manhattan,-73.966827,40.763138,-73.963661,40.771267,0
Manhattan,-73.985451,40.775455,-73.99826,40.741379,0
Manhattan,-73.978004,40.745659,-73.983353,40.758133,0
Manhattan,-73.978813,40.787777,-73.988304,40.778034,0
Manhattan,-73.951241,40.810135,-73.952583,40.80323,0
Queens,-73.862663,40.768902,-73.998558,40.755367,0
Manhattan,-73.993965,40.718281,-73.983994,40.674831,0
Manhattan,-73.987671,40.760078,-74.005112,40.737537,0
Manhattan,-73.990845,40.7444,-73.915199,40.743412,0
Manhattan,-74.007584,40.740982,-73.965164,40.711308,0
Brooklyn,-73.960083,40.718422,-73.92321,40.699268,0
Manhattan,-73.999435,40.760796,-73.920723,40.821743,0
Manhattan,-73.962006,40.763763,-73.954948,40.780128,0
Manhattan,-74.002777,40.728634,-73.898994,40.745907,0
Manhattan,-73.998627,40.739948,-73.991684,40.733486,0
Manhattan,-73.973412,40.743732,-73.994095,40.710175,0
Manhattan,-73.960274,40.761887,-73.953758,40.784592,0
Manhattan,-73.993217,40.747517,-74.000832,40.742153,0
Manhattan,-73.947304,40.775837,-73.95874,40.759983,0
Queens,-73.937523,40.758148,-73.937523,40.758148,0
Manhattan,-73.987076,40.760502,-73.999435,40.759331,0
Manhattan,-74.00087,40.731735,-73.996414,40.74295,0
Manhattan,-73.964272,40.764046,-73.990799,40.750977,0
Manhattan,-74.004463,40.724377,-73.995705,40.735271,0
Manhattan,-73.977486,40.764221,-73.982346,40.768162,0
Manhattan,-73.988708,40.742649,-74.001877,40.737846,0
Manhattan,-73.999451,40.719566,-73.976425,40.764214,0
Manhattan,-73.972305,40.794106,-73.990562,40.756031,0
Manhattan,-73.996986,40.737514,-73.978088,40.749077,0
Manhattan,-74.004936,40.740696,-74.002434,40.730286,0
Manhattan,-74.006638,40.744083,-73.968842,40.754543,0
Manhattan,-73.998192,40.763264,-73.995499,40.749725,0
Manhattan,-73.961914,40.779522,-73.975433,40.787128,0
Manhattan,-74.001823,40.732529,-73.997276,40.741535,0
Manhattan,-73.989746,40.735321,-73.99543,40.692459,0
Manhattan,-73.981148,40.737534,-74.000343,40.721336,0
Manhattan,-73.987869,40.764721,-73.965645,40.756172,0
Manhattan,-73.982033,40.77861,-73.776062,40.667904,0
Manhattan,-74.013092,40.702244,-73.974869,40.735199,0
Manhattan,-73.973778,40.751842,-73.982414,40.76786,0
Manhattan,-73.991951,40.7258,-73.980583,40.764374,0
Manhattan,-74.004562,40.752342,-73.995636,40.754753,0
Queens,-73.927368,40.759544,-73.890038,40.852119,0
Manhattan,-73.99662,40.725441,-73.957855,40.652973,0
Manhattan,-73.980972,40.764225,-73.988937,40.74844,0
Manhattan,-73.989311,40.74308,-73.987885,40.749554,0
Manhattan,-74.00045,40.761642,-73.993019,40.757923,0
Manhattan,-73.984383,40.764664,-73.944984,40.789944,0
Manhattan,-73.988274,40.749035,-73.983826,40.779507,0
Manhattan,-73.993111,40.722736,-73.980453,40.764393,0
Manhattan,-73.971436,40.762886,-73.971909,40.757252,0
Manhattan,-73.982445,40.777843,-73.872162,40.756943,0
Manhattan,-73.960793,40.759769,-73.952034,40.689018,0
Manhattan,-74.008163,40.738083,-74.008698,40.704147,0
Brooklyn,-73.959915,40.715752,-73.953644,40.710701,0
Manhattan,-73.994133,40.751236,-73.97554,40.759735,0
Manhattan,-73.955101,40.785942,-74.013847,40.713421,0
Manhattan,-73.953827,40.790722,-73.95929,40.781063,0
Manhattan,-73.997375,40.725677,-73.989342,40.734047,0
Manhattan,-73.991531,40.750847,-73.998528,40.723557,0
Manhattan,-73.999161,40.725174,-73.990242,40.750137,0
Manhattan,-73.950989,40.786076,-73.95771,40.801239,0
Manhattan,-73.962128,40.800636,-73.919945,40.770599,0
Manhattan,-74.0019,40.739491,-73.957901,40.80048,0
Manhattan,-73.996071,40.759998,-73.99749,40.747398,0
Queens,-73.932198,40.753666,-73.891418,40.762939,0
Manhattan,-73.987511,40.738018,-73.989693,40.719036,0
Manhattan,-74.007675,40.712666,-73.91732,40.683426,0
Manhattan,-73.986534,40.747066,-73.973915,40.751236,0
Queens,-73.925728,40.761696,-73.963913,40.761147,0
Manhattan,-73.958412,40.760372,-73.978859,40.750183,0
Manhattan,-73.988762,40.718853,-73.946495,40.675056,0
Manhattan,-73.95359,40.775341,-73.958305,40.76894,0
Brooklyn,-73.957649,40.717922,-73.955849,40.702099,0
Manhattan,-73.963982,40.808144,-73.873177,40.774399,0
Manhattan,-73.989296,40.763039,-73.951103,40.791286,0
Manhattan,-73.982368,40.731304,-73.780212,40.754391,0
Manhattan,-74.001152,40.730995,-73.968468,40.577969,0
Manhattan,-74.001717,40.741013,-73.993927,40.751629,0
Manhattan,-73.982201,40.731831,-73.9291,40.766998,0
Manhattan,-73.985855,40.740929,-73.915718,40.742657,0
Queens,-73.873108,40.774124,-73.997765,40.729485,0
Brooklyn,-73.95977,40.655216,-73.97731,40.675228,0
Manhattan,-73.994667,40.745373,-74.000488,40.737175,0
Manhattan,-73.978554,40.763287,-73.992874,40.758095,0
Manhattan,-73.987999,40.77486,-73.985329,40.731945,0
Queens,-73.938721,40.752659,-73.931465,40.763363,0
Manhattan,-73.998337,40.729507,-73.979553,40.760044,0
Manhattan,-73.985794,40.731209,-73.986031,40.755146,0
Brooklyn,-73.962578,40.610916,-73.954948,40.61853,0
Manhattan,-73.989449,40.720688,-74.01046,40.703236,0
Manhattan,-73.988899,40.730923,-73.948883,40.777519,0
Manhattan,-73.986389,40.72887,-73.982971,40.738964,0
Manhattan,-73.991692,40.749748,-73.977432,40.784367,0
Manhattan,-73.962944,40.758312,-73.952042,40.692787,0
Manhattan,-73.981827,40.728127,-73.993233,40.722614,0
Manhattan,-73.995972,40.757038,-74.001305,40.7356,0
Manhattan,-73.985718,40.752861,-73.988564,40.748436,0
Manhattan,-73.994644,40.721386,-73.999214,40.732506,0
Manhattan,-73.986061,40.722542,-73.989082,40.762722,0
Manhattan,-74.004303,40.751625,-73.992607,40.758999,0
Manhattan,-73.992905,40.723301,-74.006104,40.733257,0
Manhattan,-73.997078,40.720615,-74.005928,40.711815,0
Manhattan,-73.995872,40.72517,-73.978287,40.754189,0
Manhattan,-73.988441,40.763187,-73.930977,40.670135,0
Manhattan,-73.988441,40.718685,-73.981842,40.740559,0
Manhattan,-73.9888,40.718861,-73.940483,40.752949,0
Manhattan,-73.987831,40.734447,-73.988792,40.75898,0
Manhattan,-74.005371,40.739529,-73.990242,40.737923,0
Manhattan,-73.999435,40.75415,-73.995857,40.763966,0
Manhattan,-73.981941,40.747372,-73.993279,40.752041,0
Manhattan,-73.996964,40.726952,-73.965469,40.75481,0
Manhattan,-73.994499,40.745838,-73.980354,40.753006,0
Manhattan,-73.970619,40.755737,-73.989166,40.747868,0
Manhattan,-73.996078,40.732643,-73.986595,40.73455,0
Manhattan,-73.962402,40.765091,-73.972961,40.75312,0
Manhattan,-73.983238,40.738525,-73.954597,40.774113,0
Manhattan,-74.008545,40.72007,-73.981674,40.720928,0
Manhattan,-73.99765,40.720917,-73.96209,40.770451,0
Manhattan,-73.985718,40.731224,-73.956207,40.767513,0
Manhattan,-73.987785,40.724037,-73.974861,40.744431,0
Manhattan,-73.989601,40.757397,-73.94561,40.80175,0
Manhattan,-73.988678,40.734467,-73.917412,40.74511,0
Manhattan,-73.981583,40.763756,-74.02195,40.626289,0
Manhattan,-73.993034,40.717907,-73.983528,40.76363,0
Manhattan,-73.991913,40.726463,-73.981987,40.758148,0
Manhattan,-73.99041,40.718872,-73.990364,40.718891,0
Manhattan,-73.990494,40.718754,-73.89373,40.747421,0
Brooklyn,-73.9561,40.71413,-73.994705,40.742168,0
Manhattan,-73.955063,40.785805,-73.954918,40.786018,0
Manhattan,-73.983398,40.726208,-73.978493,40.740921,0
Queens,-73.918549,40.743328,-73.969139,40.794453,0
Manhattan,-73.950897,40.774963,0,0,0
Manhattan,-73.995598,40.725121,-73.962112,40.662594,0
Manhattan,-73.980675,40.74514,-73.999947,40.730553,0
Manhattan,-74.00602,40.717472,-74.000664,40.735859,0
Manhattan,-73.992325,40.762478,-73.962776,40.767635,0
Manhattan,-73.96685,40.757107,-73.991623,40.751606,0
Manhattan,-73.946899,40.772282,-73.956245,40.778557,0
Manhattan,-73.999016,40.734337,-73.9963,40.719761,0
Manhattan,-74.015511,40.714912,-74.001244,40.724491,0
Manhattan,-73.999023,40.761066,-73.984604,40.773968,0
Manhattan,-73.987221,40.761089,-73.983078,40.775177,0
Manhattan,-73.982346,40.731472,-73.974396,40.759918,0
Manhattan,-73.965736,40.758091,-73.792236,40.644516,0
Manhattan,-73.977821,40.734196,-74.012268,40.704208,0
Manhattan,-73.988312,40.769146,-73.99131,40.750362,0
Manhattan,-73.952362,40.768799,-73.976128,40.751904,0
Manhattan,-73.958588,40.778126,-73.967064,40.793575,0
Manhattan,-73.997818,40.735989,-73.980179,40.7607,0
Manhattan,-73.99157,40.756062,-73.971306,40.792915,0
Manhattan,-73.9879,40.71862,-73.974495,40.722569,0
Manhattan,-73.961365,40.780201,-73.990219,40.748245,0
Manhattan,-74.001816,40.730366,-73.989479,40.72945,0
Manhattan,-73.97805,40.777164,-73.965981,40.765221,0
Manhattan,-73.99015,40.746517,-73.988167,40.749176,0
Manhattan,-73.970047,40.753197,-73.975319,40.745399,0
Manhattan,-73.99276,40.723923,-73.980659,40.765244,0
Manhattan,-73.962349,40.760391,-73.962349,40.760391,0
Manhattan,-73.979187,40.744366,-73.96463,40.766972,0
Manhattan,-73.951271,40.770012,-73.959755,40.777172,0
Manhattan,-74.005341,40.740017,-73.96183,40.715969,0
Manhattan,-73.992554,40.748676,-73.99987,40.736889,0
Manhattan,-74.002075,40.729641,-73.983871,40.76569,0
Manhattan,-73.982689,40.731461,-73.997581,40.756546,0
Manhattan,-73.979919,40.72253,-73.995659,40.728348,0
Manhattan,-73.98735,40.725391,-73.969574,40.693108,0
Manhattan,-73.991386,40.739094,-73.975868,40.761505,0
Manhattan,-73.982239,40.748405,-73.969963,40.756897,0
Manhattan,-73.993813,40.720581,-73.985497,40.743694,0
Manhattan,-73.986061,40.722317,-74.00296,40.734196,0
Manhattan,-73.986954,40.729576,-73.984901,40.74868,0
Manhattan,-74.003517,40.732243,-73.917755,40.73822,0
Manhattan,-73.978455,40.762768,-73.9123,40.764793,0
Manhattan,-74.005318,40.728481,-73.993179,40.697117,0
Manhattan,-73.989441,40.731731,-73.940865,40.833218,0
Manhattan,-73.980774,40.738144,-73.98188,40.746208,0
Manhattan,-73.978821,40.72419,-73.981277,40.746731,0
Manhattan,-74.001266,40.74139,-73.979408,40.742928,0
Manhattan,-73.993568,40.733051,-73.986473,40.763306,0
Queens,-73.923904,40.752541,-73.982948,40.722633,0
Manhattan,-73.994705,40.755974,-73.989075,40.731472,0
Manhattan,-73.988937,40.75816,-73.973686,40.763763,0
Manhattan,-73.998863,40.719479,-73.998863,40.719479,0
Manhattan,-73.972748,40.793365,-73.962364,40.799023,0
Manhattan,-73.973816,40.789318,-73.959641,40.808594,0
Manhattan,-73.993584,40.757545,-73.996384,40.726891,0
Manhattan,-73.95182,40.775311,-73.956429,40.77737,0
Manhattan,-73.980476,40.730545,-74.011604,40.702816,0
Manhattan,-73.975357,40.749622,-73.861366,40.767532,0
Brooklyn,-73.95829,40.71344,-73.982071,40.723759,0
Manhattan,-73.991829,40.722,-74.010864,40.708607,0
Manhattan,-73.984299,40.72506,-73.98214,40.72794,0
Manhattan,-73.986992,40.760204,-73.986778,40.745251,0
Manhattan,-73.995544,40.749199,-73.916008,40.762676,0
Manhattan,-74.002457,40.733448,-73.967888,40.764599,0
Brooklyn,-73.958275,40.710285,-73.982315,40.71685,0
Manhattan,-74.006966,40.739872,-73.984489,40.711346,0
Manhattan,-73.956444,40.773911,-73.870277,40.773571,0
Manhattan,-74.004814,40.718239,-73.876038,40.766735,0
Manhattan,-74.006981,40.74374,-73.96759,40.787891,0
Manhattan,-73.955795,40.779663,-73.958282,40.781471,0
Manhattan,-73.991478,40.73518,-74.008072,40.739613,0
Manhattan,-73.983299,40.73875,-74.005745,40.706745,0
Queens,-73.7882,40.641499,-73.980072,40.765003,0
Manhattan,-73.99115,40.750336,-74.009445,40.720043,0
Manhattan,-73.986557,40.771763,-73.956543,40.786983,0
Manhattan,-74.006699,40.714298,-73.989014,40.74818,0
Manhattan,-73.966644,40.758221,-73.972298,40.79578,0
Manhattan,-74.005333,40.740166,-73.975647,40.749828,0
Manhattan,-74.004768,40.708496,-73.980988,40.721115,0
Manhattan,-73.970375,40.762062,-73.975021,40.787731,0
Manhattan,-74.002312,40.739716,-73.995674,40.749268,0
Manhattan,-73.997719,40.763954,-73.999451,40.738361,0
Manhattan,-73.993851,40.727322,-74.009613,40.710518,0
Manhattan,-73.982811,40.761902,-73.98658,40.744511,0
Manhattan,-73.988411,40.723373,-73.99604,40.753422,0
Manhattan,-73.989166,40.743069,-74.014786,40.709801,0
Manhattan,-73.997475,40.721046,-74.009689,40.727306,0
Manhattan,-73.9869,40.743736,-74.029747,40.741348,0
Manhattan,-73.984917,40.732475,-73.978149,40.748608,0
Manhattan,-73.99575,40.759708,-74.003143,40.744045,0
Manhattan,-74.001747,40.730598,-74.009682,40.708778,0
Manhattan,-73.987686,40.743603,-73.978027,40.748974,0
Manhattan,-73.985283,40.727676,-73.950829,40.787521,0
Manhattan,-73.99353,40.719109,-73.994995,40.711536,0
Manhattan,-73.983337,40.741364,-73.990234,40.663616,0
Manhattan,-73.963318,40.753628,-73.942329,40.700878,0
Manhattan,-73.982582,40.744698,-73.962135,40.759418,0
Manhattan,-73.985374,40.727684,-73.987083,40.763851,0
Manhattan,-74.008797,40.713833,-73.993011,40.74279,0
Manhattan,-73.98568,40.74231,-74.007233,40.741364,0
Manhattan,-74.011208,40.715385,-74.008553,40.708256,0
Manhattan,-73.963448,40.75856,-73.962883,40.773861,0
Manhattan,-73.999458,40.733734,-73.954285,40.775528,0
Manhattan,-73.99131,40.727615,-74.00824,40.747097,0
Manhattan,-73.979332,40.731041,-73.978241,40.772011,0
Manhattan,-73.944534,40.779381,-73.951454,40.773716,0
Manhattan,-73.973763,40.764351,-73.965324,40.757088,0
Manhattan,-73.954163,40.774578,-73.986687,40.729939,0
Manhattan,-73.999184,40.761051,-73.998665,40.742989,0
Manhattan,-73.990677,40.756233,-73.980103,40.757572,0
Manhattan,-73.952499,40.76659,-73.949043,40.777351,0
Manhattan,-73.981461,40.744015,-73.985718,40.731358,0
Manhattan,-73.993378,40.729591,-74.015366,40.709332,0
Manhattan,-73.990555,40.746021,-73.920517,40.762913,0
Manhattan,-74.001793,40.735336,-73.9823,40.767124,0
Manhattan,-73.990211,40.746399,-73.864059,40.769524,0
Manhattan,-73.976242,40.739861,-73.985382,40.746296,0
Manhattan,-73.978645,40.777653,-73.985542,40.765438,0
Manhattan,-73.95491,40.783703,-73.981361,40.774361,0
Manhattan,-74.006821,40.706341,-73.980003,40.760868,0
Manhattan,-73.952194,40.772224,-73.972534,40.759014,0
Manhattan,-73.993576,40.751373,-73.979805,40.753086,0
Manhattan,-74.006615,40.716667,-74.006256,40.734325,0
Manhattan,-73.997238,40.757198,-73.99321,40.762821,0
Queens,-73.920647,40.743607,-73.984489,40.748871,0
Queens,-73.784019,40.648628,-74.004303,40.721138,0
Manhattan,-73.964149,40.761311,-73.977287,40.764477,0
Manhattan,-73.981003,40.767864,-73.981255,40.753033,0
Manhattan,-73.959839,40.813953,-73.964279,40.807533,0
Manhattan,-73.955811,40.772263,-73.974312,40.784897,0
Manhattan,-73.95295,40.78281,-73.905663,40.777519,0
Manhattan,-73.987526,40.719681,-73.968109,40.7971,0
Queens,-73.923103,40.76096,-73.997665,40.743847,0
Manhattan,-73.97628,40.764122,-73.990273,40.751549,0
Manhattan,-73.988258,40.761646,-73.977661,40.754032,0
Manhattan,-73.999023,40.734192,-74.016685,40.704678,0
Manhattan,-73.984039,40.760208,-74.000549,40.758324,0
Manhattan,-73.975037,40.741604,-73.952026,40.780849,0
Manhattan,-73.982788,40.752934,-73.983772,40.757374,0
Manhattan,-73.956665,40.805012,-73.981552,40.742603,0
Manhattan,-73.996521,40.753571,-74.004402,40.757587,0
Manhattan,-73.975449,40.790001,-73.959465,40.779629,0
Manhattan,-73.955963,40.772434,-73.99057,40.751438,0
Manhattan,-73.98996,40.729473,-73.980431,40.730312,0
Brooklyn,-73.951569,40.713943,-73.959938,40.692844,0
Manhattan,-73.999229,40.713844,-73.964355,40.764507,0
Manhattan,-74.007797,40.740574,-73.962158,40.805119,0
Manhattan,-73.974922,40.777767,-73.956573,40.762993,0
Manhattan,-73.989067,40.719307,-73.960594,40.721336,0
Manhattan,-74.000221,40.737839,-73.990959,40.724316,0
Manhattan,-73.951599,40.76622,-73.964394,40.767384,0
Manhattan,-73.987785,40.743835,-73.977005,40.756355,0
Manhattan,-73.995049,40.760136,-73.976547,40.755856,0
Manhattan,-73.982132,40.740177,-73.992165,40.749367,0
Manhattan,-73.998863,40.734547,-73.980713,40.760338,0
Manhattan,-73.988602,40.764046,-73.985252,40.732052,0
Manhattan,-73.99987,40.738297,-74.003311,40.726936,0
Manhattan,-73.977859,40.742153,-73.978928,40.753239,0
Brooklyn,-73.992134,40.689743,-74.001076,40.648663,0
Manhattan,-73.988113,40.745907,-73.994553,40.752697,0
Manhattan,-73.973869,40.761333,-73.903641,40.768097,0
Manhattan,-73.992393,40.724628,-73.885071,40.753887,0
Manhattan,-73.989265,40.72924,-73.954323,40.710606,0
Manhattan,-73.988724,40.718849,-73.951363,40.712696,0
Manhattan,-73.967575,40.756268,-73.958389,40.717243,0
Manhattan,-74.004143,40.738091,-73.973419,40.795311,0
Manhattan,-73.978783,40.741116,-73.996071,40.687496,0
Manhattan,-74.004791,40.721252,-73.99781,40.709137,0
Brooklyn,-73.951767,40.714756,-73.961014,40.684326,0
Manhattan,-74.00679,40.735714,-73.998848,40.676136,0
Manhattan,-73.977455,40.762913,-74.013107,40.709602,0
Manhattan,-73.987007,40.729603,-73.989174,40.74778,0
Manhattan,-73.983887,40.725491,-73.98571,40.763321,0
Brooklyn,-73.949142,40.711159,-73.941208,40.722099,0
Manhattan,-73.9916,40.726849,-73.991875,40.735413,0
Queens,-73.916771,40.771202,-73.928261,40.75864,0
Manhattan,-73.966003,40.805309,-73.952621,40.79829,0
Manhattan,-73.988533,40.758163,-73.917336,40.766296,0
Manhattan,-73.983406,40.726219,-73.983513,40.755451,0
Manhattan,-74.006958,40.743885,-73.961494,40.761082,0
Manhattan,-74.006317,40.739204,-74.005074,40.718872,0
Manhattan,-73.997726,40.720928,-73.958511,40.764248,0
Manhattan,-73.971512,40.781254,-73.954079,40.775463,0
Manhattan,-73.975868,40.748917,-73.989738,40.744919,0
Manhattan,-73.982384,40.745602,-73.983757,40.755611,0
Manhattan,-73.986435,40.721931,-73.985359,40.726891,0
Manhattan,-73.968658,40.758347,-73.966118,40.762257,0
Manhattan,-73.950172,40.786938,-73.969681,40.753197,0
Manhattan,-73.997551,40.724354,-73.990112,40.751602,0
Manhattan,-74.006866,40.705269,-73.99939,40.733559,0
Manhattan,-73.982826,40.742142,-73.982994,40.760506,0
Queens,-73.791023,40.6455,-73.872864,40.685616,0
Manhattan,-73.959175,40.764153,-73.97554,40.776756,0
Manhattan,-73.964043,40.771053,-73.985634,40.746861,0
Manhattan,-73.987213,40.74482,-74.005775,40.726101,0
Manhattan,-73.99128,40.755795,-73.98201,40.764526,0
Manhattan,-74.005997,40.745155,-73.991013,40.739906,0
Manhattan,-73.992409,40.735435,-73.978638,40.785603,0
Manhattan,-73.976791,40.788342,-73.959488,40.7742,0
Manhattan,-73.962486,40.775871,-73.984879,40.748119,0
Manhattan,-73.979568,40.739872,-73.983917,40.733662,0
Manhattan,-73.986969,40.738487,-74.002548,40.728352,0
Brooklyn,-73.995316,40.688316,-73.975723,40.788036,0
Manhattan,-73.996239,40.726822,-74.012772,40.70705,0
Manhattan,-73.986534,40.718224,-73.974289,40.754921,0
Manhattan,-73.966759,40.788933,-73.998825,40.764275,0
Manhattan,-73.977257,40.743736,-73.995834,40.720142,0
Manhattan,-73.99115,40.727814,-73.960068,40.770447,0
Manhattan,-74.001686,40.735432,-73.978668,40.762409,0
Manhattan,-74.002434,40.745354,-73.960266,40.776291,0
Manhattan,-73.983215,40.738762,-73.963585,40.771824,0
Manhattan,-73.979691,40.749142,-73.996719,40.725273,0
Manhattan,-73.956635,40.770279,-73.966354,40.765106,0
Manhattan,-73.987076,40.739616,-74.000847,40.727505,0
Manhattan,-73.991371,40.731903,-74.009361,40.710751,0
Manhattan,-73.972008,40.757828,-73.937401,40.812725,0
Manhattan,-73.974564,40.753799,-73.871704,40.774406,0
Manhattan,-73.959579,40.777073,-73.976357,40.780663,0
Manhattan,-73.980583,40.733982,-73.992172,40.753807,0
Manhattan,-73.985954,40.780376,-73.99234,40.725037,0
Manhattan,-74.00293,40.760292,-74.008377,40.711586,0
Manhattan,-74.003914,40.747627,-74.005028,40.735428,0
Manhattan,-73.989243,40.748081,-74.00016,40.762386,0
Brooklyn,-73.951324,40.712421,-73.991165,40.730808,0
