Origin,Orig Long,Orig Lat,Destination,Dest Long,Dest Lat,Times
Manhattan,-73.969955,40.797306,Manhattan,-73.967514,40.765652,0
Manhattan,-73.996208,40.737961,Manhattan,-73.985092,40.742252,0
Manhattan,-73.99028,40.770351,Manhattan,-73.9646,40.759869,0
Queens,-73.786118,40.641403,Brooklyn,-74.023125,40.616669,0
Manhattan,-73.998871,40.727936,Queens,-73.927841,40.768784,0
Manhattan,-73.991234,40.750164,Manhattan,-73.982727,40.767498,0
Manhattan,-73.955864,40.782242,Manhattan,-73.959732,40.776958,0
Manhattan,-73.996284,40.733109,Manhattan,-74.008514,40.747398,0
Manhattan,-74.006195,40.734245,Manhattan,-73.985123,40.763805,0
Manhattan,-73.988457,40.727703,Manhattan,-73.949326,40.775021,0
Manhattan,-73.979118,40.74733,Manhattan,-73.970757,40.779785,0
Manhattan,-73.998512,40.754364,Manhattan,-73.945877,40.8353,0
Manhattan,-74.006165,40.741337,Brooklyn,-74.020012,40.635513,0
Manhattan,-73.980499,40.748516,Manhattan,-73.974449,40.748928,0
Manhattan,-73.988838,40.729069,Manhattan,-73.938545,40.829739,0
Queens,-73.920692,40.743217,Queens,-73.906487,40.739113,0
Manhattan,-74.008621,40.719936,Brooklyn,-73.926308,40.701157,0
Brooklyn,-73.961349,40.701866,Queens,-73.863838,40.769207,0
Manhattan,-73.999115,40.727901,Manhattan,-73.939507,40.825981,0
Manhattan,-73.979317,40.744446,Brooklyn,-73.952866,40.697063,0
Manhattan,-73.989502,40.757866,Manhattan,-73.997482,40.761677,0
Brooklyn,-73.965797,40.650429,Brooklyn,-73.965141,40.650688,0
Manhattan,-73.967751,40.751411,Manhattan,-73.980766,40.767532,0
Manhattan,-73.997086,40.762615,Manhattan,-74.00843,40.704369,0
Manhattan,-73.945099,40.782658,Manhattan,-73.94313,40.831684,0
Queens,-73.930779,40.760933,Manhattan,-73.979378,40.765663,0
Manhattan,-73.99807,40.763233,Brooklyn,-74.021217,40.632504,0
Manhattan,-73.984955,40.724174,Queens,-73.951576,40.742275,0
Manhattan,-73.9814,40.78043,Manhattan,-73.953903,40.766987,0
Manhattan,-73.959824,40.775215,Queens,-73.778023,40.644897,0
Manhattan,-74.002113,40.733795,Queens,-73.870499,40.750881,0
Manhattan,-73.99736,40.721485,Manhattan,-73.992218,40.743706,0
Manhattan,-73.98954,40.719097,Manhattan,-73.9851,40.767254,0
Manhattan,-73.993637,40.721161,Manhattan,-73.992249,40.74931,0
Manhattan,-73.987198,40.733372,Manhattan,-73.990768,40.770473,0
Manhattan,-73.988571,40.721584,Manhattan,-73.982445,40.760899,0
Manhattan,-73.98468,40.764206,Manhattan,-73.981659,40.778873,0
Manhattan,-73.949722,40.785416,Queens,-73.929329,40.752068,0
Manhattan,-73.971283,40.762821,Queens,-73.932861,40.760166,0
Manhattan,-73.997505,40.721092,Manhattan,-73.976067,40.78627,0
Manhattan,-73.982391,40.766907,Queens,-73.917793,40.738499,0
Manhattan,-74.00174,40.730713,Manhattan,-73.961571,40.811321,0
Manhattan,-73.996742,40.763474,Manhattan,-73.941635,40.849655,0
Manhattan,-73.970932,40.758156,Manhattan,-73.98275,40.75174,0
Manhattan,-73.980431,40.734318,Manhattan,-73.989243,40.747787,0
Manhattan,-73.99794,40.713707,Manhattan,-74.00116,40.761799,0
Manhattan,-73.98539,40.727631,Brooklyn,-73.991837,40.659542,0
Manhattan,-73.964058,40.767887,Manhattan,-73.960884,40.763973,0
Manhattan,-73.986893,40.729645,Queens,-73.9244,40.756233,0
Manhattan,-73.983749,40.760174,Manhattan,-73.935745,40.850029,0
Manhattan,-73.99408,40.766651,Brooklyn,-73.951942,40.671741,0
Manhattan,-73.994186,40.731022,Manhattan,-73.982201,40.731094,0
Manhattan,-73.968285,40.753933,Manhattan,-73.97963,40.742214,0
Manhattan,-73.986923,40.767666,Manhattan,-73.979767,40.726952,0
Manhattan,-73.982285,40.775883,Manhattan,-73.962379,40.767242,0
Queens,-73.928238,40.76947,Manhattan,-73.960464,40.761772,0
Queens,-73.950829,40.745068,Manhattan,-73.983139,40.755611,0
Manhattan,-73.994255,40.751003,Manhattan,-73.986732,40.769001,0
Queens,-73.918205,40.744862,Queens,-73.902756,40.741318,0
Manhattan,-73.967926,40.755936,Manhattan,-73.968964,40.754456,0
Manhattan,-73.97084,40.798744,Manhattan,-73.979713,40.746494,0
Manhattan,-73.993515,40.731243,Manhattan,-73.974854,40.758965,0
Manhattan,-74.001572,40.746738,Manhattan,-73.986938,40.766438,0
Manhattan,-73.947693,40.783493,Manhattan,-73.947876,40.776119,0
Manhattan,-73.98185,40.766106,Manhattan,-74.003685,40.744427,0
Manhattan,-73.946526,40.777012,Manhattan,-73.990738,40.75106,0
Manhattan,-73.963058,40.762909,Manhattan,-73.983055,40.742416,0
Manhattan,-73.980095,40.734856,Manhattan,-73.94957,40.776199,0
Queens,-73.92305,40.74387,Manhattan,-73.982536,40.742573,0
Manhattan,-73.994217,40.740955,Manhattan,-73.974358,40.76099,0
Manhattan,-73.953033,40.786076,Manhattan,-73.987053,40.744946,0
Manhattan,-73.992668,40.723846,Manhattan,-73.991081,40.729816,0
Queens,-73.827553,40.713055,Queens,-73.846077,40.722591,0
Manhattan,-74.002724,40.751202,Manhattan,-74.002663,40.730755,0
Brooklyn,-73.951698,40.714706,Manhattan,-73.986076,40.748772,0
Manhattan,-73.98941,40.719589,Manhattan,-74.008812,40.715645,0
Manhattan,-73.945824,40.786083,Queens,-73.930603,40.757011,0
Manhattan,-73.988297,40.720097,Brooklyn,-73.990417,40.682861,0
Brooklyn,-73.979439,40.682549,Brooklyn,-73.944511,40.692917,0
Manhattan,-73.999557,40.738716,Manhattan,-73.970825,40.783192,0
Manhattan,-73.998619,40.714268,Manhattan,-74.012283,40.703346,0
Manhattan,-73.971092,40.759064,Manhattan,-73.977638,40.774441,0
Manhattan,-73.993233,40.762703,Manhattan,-73.970337,40.794968,0
Manhattan,-73.981926,40.728561,Manhattan,-73.997826,40.729321,0
Manhattan,-73.988388,40.718555,Manhattan,-73.989731,40.748047,0
Manhattan,-73.988518,40.774071,Manhattan,-73.997604,40.753922,0
Manhattan,-73.988098,40.761295,Queens,-73.78302,40.648918,0
Manhattan,-73.986389,40.715946,Manhattan,-74.007133,40.713028,0
Manhattan,-73.993164,40.722862,Manhattan,-74.004105,40.740463,0
Manhattan,-73.987045,40.750385,Queens,-73.873596,40.774269,0
Manhattan,-73.98333,40.749218,Manhattan,-73.991211,40.755428,0
Brooklyn,-73.977379,40.631966,Brooklyn,-73.977379,40.631966,0
Manhattan,-73.965019,40.759853,Manhattan,-73.988281,40.742764,0
Manhattan,-73.996941,40.720192,Bronx,-73.857742,40.886913,0
Manhattan,-73.973618,40.748001,Brooklyn,-73.951485,40.689735,0
Manhattan,-73.988655,40.731213,Manhattan,-73.954552,40.769661,0
Manhattan,-73.970993,40.751259,Manhattan,-73.969803,40.759636,0
Manhattan,-74.005585,40.726299,Manhattan,-73.985954,40.744221,0
Manhattan,-73.987595,40.719646,Manhattan,-73.998085,40.743519,0
Manhattan,-73.989624,40.72937,Queens,-73.863319,40.751179,0
Manhattan,-73.992401,40.724819,Brooklyn,-73.961273,40.650063,0
Manhattan,-73.990608,40.72459,Manhattan,-74.005768,40.736458,0
Brooklyn,-73.986046,40.669472,Brooklyn,-73.979652,40.669182,0
Brooklyn,-73.995659,40.700333,Manhattan,-73.956154,40.774712,0
Manhattan,-73.985176,40.727638,Manhattan,-74.001434,40.727642,0
Manhattan,-73.988586,40.764023,Manhattan,-74.005424,40.738823,0
Manhattan,-73.988426,40.764202,Manhattan,-73.955788,40.801266,0
Manhattan,-73.990051,40.732834,Manhattan,-73.973572,40.753117,0
Manhattan,-73.983238,40.738644,Queens,-73.895905,40.732304,0
Manhattan,-73.966949,40.756802,Queens,-73.913628,40.759644,0
Brooklyn,-74.019867,40.635536,Manhattan,-74.005096,40.742592,0
Manhattan,-73.993355,40.747181,Manhattan,-73.987152,40.733315,0
Manhattan,-73.965202,40.756687,Queens,-73.931923,40.764912,0
Manhattan,-73.997215,40.746094,Manhattan,-73.990395,40.756142,0
Manhattan,-73.997421,40.714058,Manhattan,-73.999092,40.761093,0
Manhattan,-73.992683,40.757786,Queens,-73.94368,40.754658,0
Manhattan,-73.99157,40.726875,Manhattan,-74.004707,40.721413,0
Manhattan,-73.996651,40.737492,Manhattan,-73.996185,40.73814,0
Manhattan,-73.984604,40.724606,Manhattan,-73.981133,40.715195,0
Brooklyn,-73.956757,40.712708,Brooklyn,-73.947861,40.687477,0
Manhattan,-73.968391,40.791645,Manhattan,-73.960732,40.79845,0
Manhattan,-73.964119,40.765034,Manhattan,-73.950325,40.762081,0
Manhattan,-73.986305,40.730335,Queens,-73.906883,40.726929,0
Manhattan,-73.996483,40.763458,Manhattan,-73.985481,40.727699,0
Manhattan,-73.985893,40.722752,Manhattan,-73.983658,40.725857,0
Manhattan,-73.98053,40.764957,Manhattan,-73.976067,40.776051,0
Queens,-73.919479,40.766514,Manhattan,-73.974571,40.730247,0
Manhattan,-73.953339,40.771381,Bronx,-73.895248,40.828251,0
Manhattan,-73.984207,40.727219,Manhattan,-73.966499,40.753342,0
Brooklyn,-73.933235,40.71442,Manhattan,-73.99527,40.728184,0
Manhattan,-73.980865,40.781742,Brooklyn,-73.956734,40.686466,0
Manhattan,-73.961823,40.771091,Manhattan,-73.967636,40.75193,0
Manhattan,-73.987679,40.728607,Manhattan,-73.949699,40.776409,0
Manhattan,-73.997826,40.763916,Brooklyn,-73.945969,40.6936,0
Manhattan,-73.981178,40.741497,Brooklyn,-73.956528,40.656837,0
Manhattan,-74.001068,40.729176,Manhattan,-73.968681,40.75642,0
Manhattan,-73.991142,40.744381,Manhattan,-73.9506,40.778969,0
Manhattan,-73.987175,40.761936,Manhattan,-73.992439,40.758549,0
Manhattan,-73.982025,40.743286,Manhattan,-73.95945,40.763409,0
Manhattan,-74.004974,40.743282,Manhattan,-73.959923,40.767681,0
Brooklyn,-73.951057,40.724205,Brooklyn,-73.95472,40.735191,0
Manhattan,-73.976738,40.78587,Bronx,-73.896599,40.867126,0
Manhattan,-73.981934,40.764397,Manhattan,-74.005226,40.728737,0
Brooklyn,-73.984215,40.695114,Manhattan,-73.988113,40.727917,0
Queens,-73.937584,40.758011,Queens,-73.937584,40.758011,0
Manhattan,-73.980118,40.764507,Manhattan,-73.989388,40.763,0
Manhattan,-73.990463,40.718903,Manhattan,-73.98587,40.722481,0
Manhattan,-74.002403,40.734364,Manhattan,-74.008354,40.709839,0
Manhattan,-74.002472,40.750153,Manhattan,-73.98674,40.761429,0
Manhattan,-73.968628,40.760983,Manhattan,-73.955368,40.776878,0
Brooklyn,-73.983742,40.667969,Brooklyn,-73.966576,40.675461,0
Manhattan,-73.98243,40.747551,Manhattan,-73.976463,40.775497,0
Brooklyn,-73.983276,40.696236,Brooklyn,-73.983253,40.696178,0
Queens,-73.924606,40.762959,Queens,-73.908447,40.777905,0
Manhattan,-73.984467,40.721733,Manhattan,-73.981049,40.729328,0
Manhattan,-74.007126,40.7346,Manhattan,-74.00605,40.739876,0
Manhattan,-73.996582,40.763306,Manhattan,-73.995605,40.759644,0
Manhattan,-73.947708,40.775047,Manhattan,-73.964409,40.805717,0
Manhattan,-73.952553,40.776733,Queens,-73.919205,40.765907,0
Queens,-73.917198,40.764957,Queens,-73.864792,40.754047,0
Manhattan,-73.968697,40.758625,Queens,-73.883781,40.741516,0
Manhattan,-73.997772,40.736183,Manhattan,-73.947617,40.763683,0
Manhattan,-74.003929,40.742992,Manhattan,-73.989166,40.732498,0
Manhattan,-73.97683,40.753971,Manhattan,-73.980453,40.743431,0
Manhattan,-73.985474,40.719193,Brooklyn,-73.955742,40.719662,0
Manhattan,-73.991623,40.727024,Brooklyn,-73.984665,40.663246,0
Manhattan,-74.001114,40.731716,Manhattan,-73.990875,40.726788,0
Manhattan,-73.986603,40.747517,Manhattan,-73.945511,40.784615,0
Manhattan,-74.003067,40.733276,Manhattan,-73.966911,40.76099,0
Manhattan,-73.978516,40.752636,Queens,-73.906128,40.743069,0
Manhattan,-73.990051,40.733177,Manhattan,-73.998306,40.721069,0
Brooklyn,-73.922256,40.706192,Brooklyn,-73.916641,40.689087,0
Manhattan,-73.975616,40.750481,Manhattan,-73.968124,40.757633,0
Manhattan,-74.005081,40.741219,Manhattan,-73.932709,40.799686,0
Manhattan,-73.991585,40.744991,Manhattan,-73.984688,40.739433,0
Brooklyn,-73.942329,40.700878,Manhattan,-73.983833,40.744057,0
Manhattan,-73.973351,40.747906,Manhattan,-73.946594,40.780716,0
Manhattan,-73.987122,40.729427,Manhattan,-73.979713,40.73494,0
Manhattan,-73.988495,40.731392,Manhattan,-73.996216,40.737171,0
Manhattan,-74.001259,40.731213,Manhattan,-73.979553,40.754356,0
Manhattan,-74.006409,40.744556,Queens,-73.853012,40.695843,0
Manhattan,-73.987015,40.725136,Manhattan,-73.99675,40.737183,0
Brooklyn,-73.945282,40.725578,Manhattan,-74.016006,40.707355,0
Manhattan,-73.986694,40.747471,Queens,-73.930939,40.763924,0
Manhattan,-74.007416,40.740974,Manhattan,-73.949211,40.781788,0
Manhattan,-74.005402,40.738762,Manhattan,-73.950455,40.771198,0
Manhattan,-74.005112,40.741238,Manhattan,-73.984039,40.725391,0
Manhattan,-73.989174,40.742939,Manhattan,-73.994843,40.744785,0
Manhattan,-73.970764,40.762413,Manhattan,-73.967598,40.768482,0
Manhattan,-73.975723,40.748882,Queens,-73.880157,40.747875,0
Manhattan,-73.9776,40.745514,Manhattan,-73.977943,40.712524,0
Manhattan,-73.989738,40.720211,Queens,-73.773506,40.751587,0
Manhattan,-73.992035,40.763962,Manhattan,-73.990448,40.750885,0
Manhattan,-73.982529,40.728771,Brooklyn,-73.975868,40.678509,0
Queens,-73.919754,40.743103,Queens,-73.900581,40.743942,0
Manhattan,-73.999084,40.734238,Brooklyn,-73.924416,40.699001,0
Manhattan,-74.00415,40.742188,Manhattan,-73.978027,40.749027,0
Manhattan,-74.005219,40.719387,Brooklyn,-73.959045,40.716583,0
Manhattan,-73.981186,40.750046,Manhattan,-73.95369,40.771942,0
Manhattan,-74.012718,40.716125,Manhattan,-73.998726,40.730656,0
Manhattan,-73.988503,40.749908,Manhattan,-74.001518,40.755547,0
Manhattan,-73.946281,40.780418,Manhattan,-73.948341,40.776356,0
Manhattan,-73.960518,40.761398,Queens,-73.916199,40.769955,0
Manhattan,-73.985268,40.747524,Manhattan,-73.97805,40.749039,0
Manhattan,-73.988274,40.723572,Manhattan,-73.978951,40.736408,0
Manhattan,-73.97493,40.787628,Manhattan,-73.957565,40.778748,0
Manhattan,-73.986137,40.776653,Manhattan,-73.970001,40.760803,0
Manhattan,-73.960701,40.775166,Manhattan,-73.972687,40.785862,0
Manhattan,-73.980598,40.745163,Manhattan,-73.956108,40.779476,0
Manhattan,-73.988808,40.722248,Manhattan,-73.978264,40.745396,0
Manhattan,-73.984055,40.770226,Manhattan,-73.946953,40.810768,0
Manhattan,-73.987762,40.77013,Manhattan,-73.95797,40.800396,0
Manhattan,-73.967522,40.756191,Manhattan,-73.990021,40.751648,0
Manhattan,-73.948196,40.774433,Manhattan,-74.005249,40.709007,0
Manhattan,-73.965439,40.76289,Manhattan,-73.951385,40.775177,0
Manhattan,-73.969849,40.75724,Manhattan,-73.9655,40.769299,0
Manhattan,-73.967293,40.765152,Manhattan,-73.973457,40.75774,0
Manhattan,-73.980972,40.744968,Manhattan,-74.004791,40.741653,0
Manhattan,-73.96022,40.778915,Queens,-73.908295,40.755314,0
Manhattan,-73.969185,40.798538,Manhattan,-73.980194,40.774632,0
Manhattan,-73.952721,40.786247,Manhattan,-73.968071,40.768044,0
Manhattan,-74.004517,40.716309,Manhattan,-73.997589,40.736301,0
Queens,-73.910873,40.776287,Manhattan,-73.981514,40.761997,0
Manhattan,-73.987793,40.737942,Manhattan,-73.976204,40.723614,0
Manhattan,-74.005966,40.735603,Brooklyn,-73.951477,40.730431,0
Manhattan,-73.97467,40.752533,Manhattan,-73.958076,40.765137,0
Manhattan,-73.98671,40.755657,Brooklyn,-73.993713,40.661556,0
Manhattan,-74.002113,40.734756,Manhattan,-74.002113,40.734756,0
Manhattan,-74.006088,40.739899,Queens,-73.935905,40.767899,0
Manhattan,-73.999977,40.761349,Manhattan,-73.949486,40.807747,0
Brooklyn,-73.953629,40.714123,Brooklyn,-73.954178,40.635777,0
Manhattan,-73.972946,40.755161,Brooklyn,-73.963234,40.71146,0
Manhattan,-74.002647,40.739597,Manhattan,-73.977196,40.743088,0
Manhattan,-73.98893,40.773548,Manhattan,-73.995232,40.752861,0
Manhattan,-73.951248,40.810001,Queens,-73.864098,40.769741,0
Manhattan,-73.933342,40.855423,Queens,-73.861458,40.768101,0
Manhattan,-73.980278,40.765362,Manhattan,-73.99826,40.760914,0
Manhattan,-73.987968,40.743851,Manhattan,-74.010857,40.717056,0
Manhattan,-73.990944,40.755299,Queens,-73.875534,40.771442,0
Manhattan,-73.985359,40.763401,Manhattan,-73.999046,40.763889,0
Manhattan,-73.975365,40.789906,Manhattan,-73.985786,40.746006,0
Queens,-73.924316,40.761478,Manhattan,-73.978157,40.752789,0
Manhattan,-73.981422,40.74968,Manhattan,-74.0056,40.739361,0
Manhattan,-73.989082,40.778423,Manhattan,-73.97715,40.764381,0
Manhattan,-73.977531,40.742626,Manhattan,-73.980598,40.738224,0
Manhattan,-74.009033,40.7136,Manhattan,-73.998932,40.734428,0
Manhattan,-73.992043,40.724781,Manhattan,-73.981575,40.746693,0
Manhattan,-73.979782,40.734905,Manhattan,-74.007935,40.710503,0
Manhattan,-73.961838,40.770931,Manhattan,-73.952393,40.779057,0
Manhattan,-74.008217,40.735554,Queens,-73.844849,40.724407,0
Manhattan,-73.994003,40.74107,Queens,-73.924217,40.760727,0
Manhattan,-73.991463,40.727108,Manhattan,-73.99012,40.732651,0
Manhattan,-74.002724,40.733566,Manhattan,-74.014168,40.703648,0
Brooklyn,-73.942757,40.714802,Brooklyn,-73.929436,40.697598,0
Manhattan,-73.979675,40.743767,Brooklyn,-73.990807,40.694714,0
Manhattan,-73.985191,40.71907,Manhattan,-73.970093,40.756695,0
Manhattan,-73.988548,40.736954,Manhattan,-74.000626,40.727242,0
Manhattan,-73.988449,40.764111,Manhattan,-73.948006,40.816994,0
Manhattan,-74.001175,40.729336,Manhattan,-74.001175,40.729336,0
Manhattan,-73.988914,40.718807,Manhattan,-73.983131,40.730656,0
Manhattan,-73.98716,40.729378,Manhattan,-73.982231,40.751553,0
Manhattan,-74.003288,40.731724,Manhattan,-73.968575,40.758976,0
Brooklyn,-73.955147,40.716343,Manhattan,-73.997231,40.721416,0
Manhattan,-74.006645,40.74427,Manhattan,-73.989647,40.747181,0
Manhattan,-74.005852,40.745274,Manhattan,-73.977074,40.748276,0
Manhattan,-73.985565,40.727215,Manhattan,-73.995979,40.74255,0
Manhattan,-74.00518,40.728683,Manhattan,-73.995949,40.748684,0
Manhattan,-73.983749,40.743824,Manhattan,-73.976967,40.752102,0
Manhattan,-73.986481,40.730312,Manhattan,-73.973763,40.743744,0
Manhattan,-73.987831,40.718578,Manhattan,-73.953148,40.812851,0
Manhattan,-73.982872,40.762657,Manhattan,-73.965775,40.805286,0
Manhattan,-73.988335,40.741032,Manhattan,-73.976486,40.74493,0
Manhattan,-74.007996,40.739105,Manhattan,-73.944809,40.803356,0
Manhattan,-73.961548,40.7645,Manhattan,-73.963791,40.757458,0
Queens,-73.874283,40.734882,Queens,-73.869888,40.762035,0
Manhattan,-73.980583,40.782398,Manhattan,-73.9617,40.795834,0
Manhattan,-73.978264,40.745468,Queens,-73.890839,40.754421,0
Manhattan,-73.96917,40.786163,Manhattan,-73.994934,40.759312,0
Manhattan,-73.999741,40.733227,Manhattan,-73.993614,40.718452,0
Manhattan,-73.976952,40.745152,Manhattan,-73.975357,40.735302,0
Manhattan,-73.995682,40.738682,Manhattan,-74.013527,40.703793,0
Manhattan,-74.000954,40.762257,Manhattan,-74.00415,40.729866,0
Manhattan,-73.970711,40.751602,Manhattan,-73.973488,40.746899,0
Manhattan,-73.967415,40.759708,Queens,-73.935471,40.750313,0
Manhattan,-74.008308,40.721619,Manhattan,-74.007156,40.72863,0
Manhattan,-73.951569,40.793499,Manhattan,-73.956764,40.770767,0
Manhattan,-73.99604,40.759808,Manhattan,-73.983543,40.754921,0
Manhattan,-73.961067,40.780907,Manhattan,-73.972855,40.785553,0
Manhattan,-73.977737,40.763542,Manhattan,-73.973801,40.748878,0
Manhattan,-73.96756,40.784649,Manhattan,-73.97731,40.787144,0
Manhattan,-73.976074,40.765671,Queens,-73.870323,40.772812,0
Manhattan,-73.98291,40.767517,Queens,-73.870323,40.773426,0
Manhattan,-73.955414,40.776817,Manhattan,-73.94043,40.851398,0
Manhattan,-73.988937,40.72163,Manhattan,-73.983902,40.737728,0
Manhattan,-73.992584,40.758236,Manhattan,-73.993706,40.752186,0
Manhattan,-73.985031,40.741936,Manhattan,-73.987274,40.722443,0
Manhattan,-73.991898,40.721947,Brooklyn,-73.940941,40.683022,0
Manhattan,-73.947151,40.781727,Manhattan,-73.947151,40.781727,0
Manhattan,-73.991783,40.744362,Queens,-73.770294,40.762054,0
Manhattan,-73.952667,40.768177,Manhattan,-73.960625,40.757446,0
Manhattan,-73.965012,40.775383,Manhattan,-73.991829,40.750591,0
Manhattan,-73.984688,40.768448,Queens,-73.870529,40.773788,0
Manhattan,-73.979782,40.775887,Manhattan,-73.97451,40.788166,0
Queens,-73.918449,40.771538,Manhattan,-73.948486,40.773888,0
Manhattan,-73.94503,40.77877,Manhattan,-73.957817,40.779739,0
Manhattan,-73.992027,40.737938,Manhattan,-74.000366,40.730099,0
Manhattan,-73.985703,40.735355,Manhattan,-74.000374,40.727222,0
Manhattan,-73.975937,40.750477,Queens,-73.862022,40.768581,0
Manhattan,-73.980927,40.759651,Bronx,-73.924698,40.8106,0
Manhattan,-73.95536,40.773586,Manhattan,-73.990173,40.775822,0
Manhattan,-73.973663,40.763714,Manhattan,-73.985565,40.739208,0
Manhattan,-73.970764,40.748676,Manhattan,-73.973747,40.75045,0
Queens,-73.918976,40.771965,Manhattan,-73.968605,40.760262,0
Manhattan,-73.990875,40.750801,Manhattan,-74.012947,40.703918,0
Manhattan,-73.945145,40.778713,Manhattan,-73.946777,40.774124,0
Manhattan,-73.951431,40.771866,Manhattan,-73.958122,40.774998,0
Manhattan,-73.96563,40.774246,Manhattan,-73.968315,40.770721,0
Manhattan,-73.996109,40.723866,Brooklyn,-73.956512,40.708755,0
Manhattan,-73.993431,40.75227,Queens,-73.925575,40.761791,0
Manhattan,-73.978645,40.724346,Manhattan,-73.948166,40.782974,0
Manhattan,-73.997726,40.716808,Brooklyn,-74.013077,40.646072,0
Manhattan,-73.98864,40.74839,Queens,-73.847763,40.729309,0
Manhattan,-73.98597,40.727066,Manhattan,-73.99276,40.723297,0
Brooklyn,-73.956055,40.719418,Brooklyn,-73.93792,40.726082,0
Manhattan,-73.967255,40.760208,Manhattan,-73.97245,40.75956,0
Queens,-73.872917,40.774067,Queens,-73.920128,40.768417,0
Manhattan,-73.995583,40.725056,Manhattan,-73.974937,40.73423,0
Manhattan,-73.985611,40.7472,Manhattan,-73.950623,40.791996,0
Manhattan,-73.983749,40.725716,Manhattan,-73.936584,40.794304,0
Manhattan,-74.00663,40.744213,Manhattan,-73.982246,40.731197,0
Manhattan,-73.988075,40.72884,Manhattan,-73.952461,40.800335,0
Manhattan,-74.002579,40.739815,Manhattan,-73.985222,40.732403,0
Manhattan,-73.976753,40.749096,Manhattan,-73.952759,40.780678,0
Manhattan,-73.993385,40.721607,Manhattan,-73.993706,40.762081,0
Manhattan,-73.986633,40.730057,Queens,-73.93631,40.74789,0
Manhattan,-73.996841,40.737415,Queens,-73.915886,40.76078,0
Manhattan,-73.98687,40.729649,Brooklyn,-73.961487,40.652302,0
Manhattan,-73.981544,40.778511,Queens,-73.864525,40.770161,0
Manhattan,-74.000359,40.732422,Brooklyn,-73.950645,40.652634,0
Manhattan,-73.997047,40.763519,Manhattan,-73.947289,40.779675,0
Manhattan,-73.993141,40.761292,Manhattan,-73.988708,40.766727,0
Manhattan,-73.9897,40.741432,Queens,-73.926056,40.755772,0
Manhattan,-73.997093,40.763512,Manhattan,-73.973061,40.753677,0
Manhattan,-73.990601,40.719376,Manhattan,-73.955528,40.819172,0
Queens,-73.885719,40.738586,Manhattan,-73.98629,40.772301,0
Manhattan,-73.987625,40.760311,Manhattan,-73.948402,40.787281,0
Manhattan,-73.998833,40.713661,Manhattan,-73.999557,40.718601,0
Manhattan,-74.005966,40.740051,Manhattan,-74.000832,40.739063,0
Manhattan,-73.993706,40.721027,Brooklyn,-73.958923,40.653011,0
Manhattan,-74.00383,40.726101,Manhattan,-74.004257,40.742218,0
Manhattan,-73.987709,40.719296,Bronx,-73.910751,40.88583,0
Manhattan,-73.988762,40.722099,Brooklyn,-73.947556,40.725117,0
Manhattan,-73.988068,40.722668,Brooklyn,-73.999947,40.682896,0
Manhattan,-73.988617,40.719479,Manhattan,-73.994469,40.740593,0
Manhattan,-73.981697,40.766796,Queens,-73.815155,40.699482,0
Manhattan,-73.988327,40.764256,Manhattan,-73.937439,40.812725,0
Manhattan,-73.983688,40.761257,Queens,-73.889511,40.747082,0
Manhattan,-73.982841,40.76712,Manhattan,-73.968719,40.791672,0
Queens,-73.858536,40.728283,Queens,-73.858536,40.728283,0
Manhattan,-73.987976,40.72226,Brooklyn,-73.99437,40.615093,0
Manhattan,-73.988029,40.764606,Manhattan,-73.987526,40.722527,0
Manhattan,-73.995956,40.758984,Brooklyn,-74.007256,40.620514,0
Queens,-73.917183,40.771046,Manhattan,-73.976807,40.764793,0
Manhattan,-73.983833,40.73185,Manhattan,-73.973808,40.762806,0
Manhattan,-74.004745,40.751907,Manhattan,-73.986244,40.730503,0
Manhattan,-74.004929,40.740856,Brooklyn,-73.984261,40.692211,0
Manhattan,-73.980835,40.729729,Manhattan,-73.975166,40.741478,0
Manhattan,-73.999031,40.727962,Manhattan,-74.002007,40.734436,0
Brooklyn,-73.950935,40.723927,Brooklyn,-73.998039,40.683002,0
Manhattan,-73.987465,40.739754,Manhattan,-73.988007,40.732307,0
Manhattan,-73.983414,40.72599,Manhattan,-74.003822,40.733467,0
Manhattan,-73.952034,40.778053,Bronx,-73.907372,40.885239,0
Manhattan,-73.956581,40.780788,Manhattan,-73.965858,40.756821,0
Manhattan,-73.991074,40.718208,Brooklyn,-73.995384,40.683395,0
Manhattan,-74.003052,40.733311,Manhattan,-73.983154,40.727871,0
Queens,-73.939072,40.750031,Queens,-73.91288,40.781067,0
Manhattan,-73.989861,40.733517,Manhattan,-73.984711,40.745399,0
Manhattan,-73.982231,40.743034,Manhattan,-73.993126,40.743809,0
Manhattan,-73.994614,40.724819,Manhattan,-73.987312,40.722431,0
Brooklyn,-73.949936,40.722134,Manhattan,-73.985229,40.718781,0
Manhattan,-73.972588,40.752678,Manhattan,-73.972588,40.752678,0
Manhattan,-73.990059,40.730358,Manhattan,-74.003944,40.742805,0
Manhattan,-73.984062,40.725372,Manhattan,-73.987831,40.744198,0
Manhattan,-73.988457,40.727406,Manhattan,-73.968231,40.784912,0
Manhattan,-73.990204,40.718498,Manhattan,-74.006401,40.709682,0
Manhattan,-73.983307,40.749447,Manhattan,-73.986923,40.76836,0
Manhattan,-73.9804,40.742531,Manhattan,-73.983276,40.744568,0
Manhattan,-73.984428,40.728851,Manhattan,-73.962524,40.758877,0
Manhattan,-74.001244,40.731861,Manhattan,-73.962959,40.794025,0
Manhattan,-74.003258,40.742481,Manhattan,-73.981049,40.741638,0
