Origin,Dest Long,Dest Lat,Times
Queens,-73.925133,40.761978,0
Manhattan,-73.989967,40.772507,0
Manhattan,-73.946732,40.788593,0
Manhattan,-74.002495,40.739838,0
Manhattan,-73.988197,40.749191,0
Manhattan,-73.972885,40.748932,0
Manhattan,-73.981026,40.725357,0
Brooklyn,-73.972855,40.69294,0
Manhattan,-73.989616,40.757637,0
Manhattan,-73.990227,40.751976,0
Manhattan,-73.99321,40.722549,0
Manhattan,-73.97271,40.753132,0
Manhattan,-73.991531,40.756153,0
Manhattan,-73.978951,40.737141,0
Manhattan,-73.998589,40.760769,0
Manhattan,-73.993439,40.751926,0
Manhattan,-73.991539,40.752342,0
Manhattan,-74.002205,40.722378,0
Manhattan,-73.988815,40.753262,0
Manhattan,-73.98777,40.716251,0
Manhattan,-73.962135,40.779343,0
Manhattan,-73.980515,40.751316,0
Manhattan,-73.987442,40.73307,0
Manhattan,-73.982483,40.784946,0
Manhattan,-73.958252,40.815689,0
Manhattan,-73.953796,40.787766,0
Manhattan,-73.99102,40.755615,0
Manhattan,-73.998711,40.712067,0
Manhattan,-74.013565,40.708565,0
Manhattan,-73.954788,40.783009,0
Manhattan,-73.959396,40.771221,0
Manhattan,-73.994888,40.750057,0
Manhattan,-74.010689,40.728973,0
Manhattan,-73.991768,40.713894,0
Manhattan,-73.970444,40.761707,0
Manhattan,-73.999573,40.759167,0
Manhattan,-73.967064,40.807568,0
Manhattan,-73.954063,40.77449,0
Manhattan,-73.978264,40.729111,0
Manhattan,-73.982735,40.764149,0
Manhattan,-73.984947,40.736332,0
Manhattan,-73.994911,40.759216,0
Manhattan,-73.999504,40.743916,0
Brooklyn,-73.956932,40.687359,0
Manhattan,-73.978188,40.748421,0
Manhattan,-74.010323,40.723522,0
Manhattan,-74.014427,40.717892,0
Manhattan,-73.968124,40.78492,0
Manhattan,-73.993874,40.761452,0
Manhattan,-73.957954,40.762669,0
Manhattan,-73.94828,40.780491,0
Manhattan,-73.952126,40.789871,0
Manhattan,-73.981712,40.766312,0
Manhattan,-73.987663,40.760086,0
Manhattan,-73.977676,40.786156,0
Brooklyn,-73.976509,40.682587,0
Manhattan,-73.991859,40.770203,0
Manhattan,-73.9618,40.779655,0
Manhattan,-73.955719,40.782196,0
Manhattan,-73.951805,40.778172,0
Manhattan,-73.972305,40.755974,0
Manhattan,-73.984917,40.744598,0
Manhattan,-73.961281,40.780247,0
Manhattan,-73.981117,40.749454,0
Manhattan,-73.96489,40.775429,0
Manhattan,-73.984825,40.732471,0
Manhattan,-73.944946,40.774532,0
Manhattan,-73.937279,40.802086,0
Manhattan,-73.974709,40.74213,0
Manhattan,-73.990669,40.750282,0
Manhattan,-73.986649,40.778904,0
Manhattan,-73.976875,40.749691,0
Manhattan,-73.96743,40.768841,0
Manhattan,-73.983261,40.751251,0
Manhattan,-73.979424,40.765823,0
Manhattan,-73.988335,40.727612,0
Manhattan,-73.982353,40.761982,0
Manhattan,-73.992958,40.7145,0
Manhattan,-73.959282,40.770882,0
Manhattan,-74.003662,40.742546,0
Manhattan,-73.940933,40.818924,0
Manhattan,-73.991348,40.761189,0
Manhattan,-73.976089,40.788654,0
Manhattan,-73.943527,40.810368,0
Manhattan,-73.958473,40.772957,0
Manhattan,-73.998894,40.727982,0
Manhattan,-73.946991,40.771908,0
Manhattan,-73.967422,40.766033,0
Manhattan,-73.988548,40.758736,0
Manhattan,-73.970665,40.793514,0
Manhattan,-73.952904,40.772053,0
Manhattan,-73.964874,40.806553,0
Manhattan,-73.970245,40.752216,0
Manhattan,-73.974831,40.729935,0
Manhattan,-73.999908,40.727112,0
Manhattan,-73.975883,40.716225,0
Manhattan,-73.9394,40.792713,0
Manhattan,-74.001114,40.746407,0
Manhattan,-73.980949,40.755142,0
Queens,-73.919884,40.762722,0
Manhattan,-73.980125,40.754017,0
Manhattan,-73.958008,40.765137,0
Manhattan,-74.001549,40.746593,0
Manhattan,-73.991112,40.748978,0
Brooklyn,-73.990105,40.688904,0
Manhattan,-74.002266,40.760494,0
Manhattan,-73.975441,40.776825,0
Manhattan,-74.00071,40.724045,0
Manhattan,-73.980095,40.770649,0
Manhattan,-73.991898,40.750645,0
Manhattan,-74.012512,40.701572,0
Manhattan,-74.007751,40.712608,0
Manhattan,-73.993202,40.751991,0
Manhattan,-74.010315,40.731117,0
Manhattan,-73.9655,40.791126,0
Manhattan,-73.954956,40.774117,0
Manhattan,-74.000488,40.757664,0
Manhattan,-73.969208,40.760933,0
Manhattan,-73.982635,40.756126,0
Manhattan,-73.9729,40.790062,0
Manhattan,-73.981934,40.777821,0
Manhattan,-73.983604,40.770828,0
Manhattan,-73.984375,40.742836,0
Manhattan,-73.972641,40.758125,0
Manhattan,-73.977959,40.761875,0
Manhattan,-73.983353,40.761242,0
Manhattan,-73.952309,40.773212,0
Manhattan,-73.969574,40.763519,0
Manhattan,-73.99305,40.762032,0
Manhattan,-73.953827,40.766441,0
Manhattan,-73.963264,40.762596,0
Manhattan,-73.977249,40.785309,0
Manhattan,-73.954407,40.779179,0
Manhattan,-73.982658,40.739326,0
Manhattan,-73.991966,40.759308,0
Manhattan,-73.948395,40.778454,0
Manhattan,-73.973404,40.763577,0
Manhattan,-73.978722,40.74472,0
Manhattan,-73.981865,40.744022,0
Manhattan,-73.991501,40.758896,0
Manhattan,-74.000595,40.738144,0
Manhattan,-74.000381,40.722324,0
Brooklyn,-73.972359,40.695255,0
Manhattan,-73.947701,40.775051,0
Manhattan,-73.992783,40.729897,0
Manhattan,-73.979851,40.734921,0
Manhattan,-73.984261,40.737003,0
Manhattan,-73.989471,40.752731,0
Manhattan,-73.970634,40.747746,0
Manhattan,-73.938065,40.809307,0
Manhattan,-73.975113,40.71888,0
Manhattan,-73.996277,40.726002,0
Manhattan,-73.960098,40.79792,0
Manhattan,-73.965553,40.760403,0
Manhattan,-73.981674,40.730984,0
Manhattan,-74.013229,40.709045,0
Brooklyn,-73.951935,40.732582,0
Manhattan,-73.999763,40.743553,0
Manhattan,-73.991531,40.765312,0
Manhattan,-74.00425,40.725471,0
Manhattan,-73.950523,40.792263,0
Manhattan,-73.986198,40.752163,0
Manhattan,-73.951744,40.781818,0
Manhattan,-73.954987,40.769306,0
Manhattan,-73.959572,40.763771,0
Manhattan,-73.981598,40.73914,0
Manhattan,-73.991951,40.749638,0
Manhattan,-73.992828,40.755997,0
Manhattan,-73.972664,40.756618,0
Manhattan,-74.006676,40.749409,0
Manhattan,-73.993217,40.729767,0
Manhattan,-73.98188,40.740673,0
Manhattan,-73.949783,40.78038,0
Manhattan,-73.989021,40.723007,0
Manhattan,-73.993973,40.743958,0
Manhattan,-74.00042,40.730453,0
Manhattan,-73.953995,40.774792,0
Manhattan,-73.955238,40.768761,0
Manhattan,-73.991302,40.7505,0
Manhattan,-73.990044,40.732979,0
Manhattan,-73.980339,40.739185,0
Manhattan,-73.94989,40.772129,0
Manhattan,-73.950195,40.779774,0
Manhattan,-74.000603,40.735603,0
Manhattan,-73.952621,40.798237,0
Manhattan,-73.987785,40.732948,0
Queens,-73.754478,40.660694,0
Manhattan,-73.986465,40.729649,0
Manhattan,-73.991501,40.750565,0
Manhattan,-74.006889,40.70573,0
Manhattan,-73.978683,40.719933,0
Manhattan,-73.988487,40.756725,0
Brooklyn,-73.950829,40.66811,0
Manhattan,-73.986656,40.725578,0
Manhattan,-73.980385,40.742554,0
Manhattan,-73.982246,40.767071,0
Manhattan,-73.983719,40.760082,0
Manhattan,-73.970047,40.759708,0
Manhattan,-74.005745,40.71468,0
Manhattan,-73.985435,40.72995,0
Manhattan,-73.963669,40.761326,0
Manhattan,-73.995293,40.732758,0
Manhattan,-73.989174,40.724503,0
Manhattan,-73.984138,40.745663,0
Manhattan,-73.978699,40.741917,0
Manhattan,-73.990349,40.75164,0
Manhattan,-73.946098,40.808048,0
Manhattan,-73.976265,40.744339,0
Manhattan,-73.98735,40.733204,0
Manhattan,-73.949875,40.776276,0
Queens,-73.821243,40.680367,0
Manhattan,-73.962898,40.804195,0
Manhattan,-74.000778,40.742207,0
Manhattan,-73.99968,40.761406,0
Manhattan,-73.983398,40.726257,0
Manhattan,-73.986694,40.725471,0
Manhattan,-73.954468,40.786831,0
Manhattan,-74.005898,40.70882,0
Manhattan,-73.93779,40.800812,0
Manhattan,-74.007126,40.734421,0
Manhattan,-74.00119,40.731529,0
Manhattan,-73.971054,40.74836,0
Brooklyn,-73.967468,40.712421,0
Manhattan,-73.954582,40.784962,0
Manhattan,-73.977058,40.746868,0
Manhattan,-73.995384,40.749748,0
Manhattan,-74.001259,40.755444,0
Manhattan,-73.971214,40.797852,0
Queens,-73.77803,40.644894,0
Manhattan,-73.975121,40.735466,0
Manhattan,-73.981743,40.778946,0
Manhattan,-73.957253,40.779816,0
Manhattan,-73.937057,40.804272,0
Manhattan,-73.997704,40.737831,0
Queens,-73.877968,40.756294,0
Manhattan,-73.978188,40.788521,0
Manhattan,-73.975334,40.78714,0
Manhattan,-73.987686,40.774902,0
Manhattan,-73.994835,40.750172,0
Manhattan,-74.00779,40.718513,0
Manhattan,-73.952934,40.776737,0
Manhattan,-73.973831,40.75563,0
Brooklyn,-73.962105,40.713226,0
Queens,-73.896774,40.750576,0
Manhattan,-73.951874,40.781734,0
Brooklyn,-73.950195,40.726315,0
Manhattan,-73.985504,40.74638,0
Manhattan,-74.007576,40.742836,0
Manhattan,-73.991577,40.744442,0
Manhattan,-73.997948,40.718121,0
Manhattan,-73.987473,40.750542,0
Manhattan,-73.994469,40.745487,0
Manhattan,-73.961464,40.760303,0
Manhattan,-73.990318,40.731277,0
Manhattan,-74.004951,40.738144,0
Manhattan,-73.957672,40.765602,0
Manhattan,-73.923462,40.859665,0
Manhattan,-74.005219,40.728153,0
Manhattan,-73.933563,40.849266,0
Manhattan,-73.963562,40.758888,0
Manhattan,-73.981674,40.736561,0
Manhattan,-73.977509,40.761642,0
Manhattan,-73.99408,40.741776,0
Manhattan,-73.940369,40.84573,0
Manhattan,-73.986305,40.719482,0
Manhattan,-73.983276,40.780151,0
Manhattan,-73.981972,40.735928,0
Manhattan,-73.968216,40.754059,0
Manhattan,-74.000191,40.733025,0
Manhattan,-74.01104,40.707733,0
Manhattan,-73.997833,40.72942,0
Manhattan,-74.001503,40.746582,0
Manhattan,-73.959541,40.76688,0
Manhattan,-73.991142,40.755108,0
Manhattan,-74.004845,40.735107,0
Manhattan,-73.995453,40.744297,0
Brooklyn,-73.945259,40.634144,0
Manhattan,-73.974495,40.74205,0
Manhattan,-73.953644,40.779251,0
Manhattan,-73.989151,40.748142,0
Manhattan,-73.95929,40.780079,0
Manhattan,-73.987892,40.739857,0
Manhattan,-73.955551,40.77647,0
Manhattan,-73.952492,40.780823,0
Queens,-73.884956,40.741371,0
Manhattan,-73.992966,40.737801,0
Manhattan,-73.997215,40.727192,0
Manhattan,-73.987,40.749737,0
Manhattan,-74.008537,40.746681,0
Manhattan,-73.96936,40.760715,0
Manhattan,-73.984894,40.758694,0
Manhattan,-73.990494,40.751247,0
Manhattan,-73.940994,40.802139,0
Queens,-73.879753,40.754261,0
Manhattan,-73.99102,40.761795,0
Manhattan,-73.945343,40.774105,0
Manhattan,-73.997177,40.724957,0
Manhattan,-73.994026,40.751556,0
Manhattan,-73.978119,40.76157,0
Manhattan,-73.948647,40.793491,0
Manhattan,-73.988495,40.733936,0
Manhattan,-73.983055,40.769287,0
Manhattan,-73.97982,40.743233,0
Manhattan,-73.949432,40.775177,0
Manhattan,-73.961296,40.76873,0
Manhattan,-73.963303,40.762627,0
Manhattan,-73.95874,40.81498,0
Manhattan,-73.980835,40.742058,0
Manhattan,-73.960266,40.797592,0
Manhattan,-74.002464,40.718609,0
Manhattan,-73.954651,40.820744,0
Manhattan,-73.996704,40.747601,0
Manhattan,-73.979561,40.743114,0
Manhattan,-73.946838,40.780224,0
Manhattan,-73.988388,40.764206,0
Manhattan,-73.988777,40.773724,0
Brooklyn,-73.981148,40.671757,0
Manhattan,-73.999359,40.743961,0
Manhattan,-73.942635,40.831429,0
Manhattan,-74.005447,40.72739,0
Manhattan,-73.973816,40.78297,0
Manhattan,-73.982803,40.723373,0
Manhattan,-73.965836,40.762581,0
Manhattan,-73.989433,40.736149,0
Manhattan,-73.981567,40.772774,0
Manhattan,-73.952614,40.765621,0
Manhattan,-73.991165,40.75563,0
Manhattan,-73.947945,40.796337,0
Queens,-73.797287,40.664333,0
Queens,-73.830544,40.703217,0
Queens,-73.899132,40.743496,0
Manhattan,-73.984612,40.744324,0
Manhattan,-73.922424,40.862217,0
Manhattan,-73.984589,40.754383,0
Manhattan,-73.996399,40.748135,0
Manhattan,-73.980591,40.764095,0
Manhattan,-73.979874,40.779545,0
Manhattan,-73.991837,40.721889,0
Manhattan,-74.004272,40.721069,0
Manhattan,-73.982964,40.755821,0
Manhattan,-73.998886,40.738201,0
Manhattan,-73.97139,40.746807,0
Manhattan,-73.984024,40.721432,0
Manhattan,-73.950279,40.826347,0
Manhattan,-74.013489,40.704636,0
Manhattan,-73.960175,40.770252,0
Manhattan,-73.975426,40.749275,0
Manhattan,-73.988831,40.741302,0
Manhattan,-73.961021,40.764889,0
Manhattan,-73.980591,40.779774,0
Manhattan,-73.98558,40.778152,0
Manhattan,-73.98304,40.784248,0
Manhattan,-73.98645,40.730167,0
Manhattan,-73.956573,40.771603,0
Manhattan,-73.99395,40.741364,0
Manhattan,-73.946747,40.779991,0
Manhattan,-74.004433,40.707352,0
Manhattan,-73.979408,40.761257,0
Manhattan,-74.000336,40.747936,0
Manhattan,-73.999565,40.744011,0
Manhattan,-73.982521,40.745155,0
Manhattan,-73.946541,40.780827,0
Queens,-73.912941,40.766472,0
Manhattan,-73.98671,40.742821,0
Manhattan,-73.969597,40.759514,0
Brooklyn,-74.001022,40.676414,0
Manhattan,-73.989052,40.723026,0
Manhattan,-74.005424,40.745949,0
Manhattan,-73.977211,40.736191,0
Manhattan,-73.994354,40.729424,0
Manhattan,-74.000198,40.721371,0
Manhattan,-73.958076,40.771301,0
Manhattan,-73.963112,40.814484,0
Manhattan,-73.984879,40.760044,0
Manhattan,-73.976669,40.756351,0
Manhattan,-73.986588,40.776829,0
Manhattan,-73.974045,40.74868,0
Manhattan,-73.994186,40.73513,0
Manhattan,-74.004326,40.730312,0
Manhattan,-73.995003,40.720905,0
Manhattan,-74.007355,40.708611,0
Manhattan,-74.005043,40.704926,0
Manhattan,-73.993042,40.742558,0
Manhattan,-73.95726,40.774277,0
Manhattan,-73.990616,40.750153,0
Manhattan,-73.977028,40.763924,0
Manhattan,-73.983467,40.734947,0
Manhattan,-73.98938,40.757675,0
Manhattan,-73.989052,40.718704,0
Manhattan,-73.946579,40.784061,0
Manhattan,-73.98922,40.721893,0
Manhattan,-74.002541,40.744766,0
Manhattan,-73.991684,40.758057,0
Manhattan,-73.98439,40.780224,0
Manhattan,-73.980309,40.763939,0
Manhattan,-73.984695,40.732265,0
Manhattan,-73.985008,40.72401,0
Manhattan,-73.986702,40.762093,0
Manhattan,-73.965248,40.772018,0
Brooklyn,-73.989975,40.666786,0
Manhattan,-73.966225,40.753757,0
Manhattan,-74.006165,40.714008,0
Manhattan,-73.964691,40.807449,0
Manhattan,-73.978226,40.773148,0
Manhattan,-73.971741,40.792038,0
Manhattan,-73.989838,40.776291,0
Manhattan,-73.990814,40.744373,0
Manhattan,-73.969376,40.766045,0
Manhattan,-73.954376,40.787086,0
Manhattan,-73.95063,40.776108,0
Manhattan,-74.004723,40.736092,0
Manhattan,-73.961334,40.76897,0
Manhattan,-73.98259,40.727413,0
Manhattan,-73.981026,40.789021,0
Manhattan,-73.978958,40.753174,0
Manhattan,-73.955482,40.786499,0
Manhattan,-73.999161,40.759682,0
Manhattan,-73.994743,40.718739,0
Manhattan,-73.953705,40.779335,0
Manhattan,-73.982002,40.766327,0
Manhattan,-73.973686,40.743622,0
Manhattan,-73.985893,40.752342,0
Manhattan,-73.990303,40.728119,0
Manhattan,-73.981079,40.762424,0
Manhattan,-73.989929,40.738487,0
Manhattan,-73.996353,40.760292,0
Manhattan,-73.993126,40.739128,0
Manhattan,-73.962715,40.767277,0
Manhattan,-74.007912,40.740246,0
Manhattan,-73.995537,40.721432,0
Brooklyn,-73.955566,40.677635,0
Manhattan,-73.972069,40.794788,0
Manhattan,-73.97271,40.752659,0
Manhattan,-74.009109,40.706078,0
Manhattan,-73.988121,40.763557,0
Manhattan,-73.993515,40.747097,0
Manhattan,-73.970268,40.757343,0
Manhattan,-74.009773,40.705425,0
Manhattan,-73.999092,40.729935,0
Manhattan,-73.975586,40.760517,0
Manhattan,-73.991081,40.760406,0
Manhattan,-73.991211,40.733307,0
Manhattan,-73.979889,40.72681,0
Manhattan,-73.985046,40.717735,0
Manhattan,-73.953316,40.767429,0
Manhattan,-73.978806,40.736622,0
Manhattan,-73.973671,40.74353,0
Manhattan,-73.983559,40.725998,0
Manhattan,-73.940376,40.831646,0
Queens,-73.778526,40.644215,0
Manhattan,-73.980553,40.742329,0
Manhattan,-73.998169,40.740665,0
Manhattan,-73.947098,40.788212,0
Queens,-73.926704,40.768269,0
Manhattan,-73.969353,40.749336,0
Brooklyn,-73.955719,40.659115,0
Manhattan,-74.000931,40.710602,0
Manhattan,-73.974228,40.751362,0
Manhattan,-73.973999,40.731499,0
Manhattan,-74.000137,40.738705,0
Manhattan,-73.990273,40.772217,0
Manhattan,-73.976318,40.741753,0
Manhattan,-73.944473,40.824429,0
Manhattan,-73.99411,40.741467,0
Manhattan,-73.995049,40.750179,0
Manhattan,-73.98938,40.747868,0
Manhattan,-73.993561,40.767357,0
Manhattan,-74.008759,40.713627,0
Queens,-73.925163,40.76099,0
Manhattan,-73.982216,40.753277,0
Queens,-73.889442,40.760921,0
Manhattan,-73.970634,40.764488,0
Manhattan,-73.947769,40.796307,0
Manhattan,-73.991455,40.724152,0
Manhattan,-73.976242,40.756874,0
Manhattan,-74.008385,40.720482,0
Manhattan,-73.991798,40.749302,0
Manhattan,-73.987663,40.738457,0
Manhattan,-73.955589,40.784939,0
Manhattan,-73.986664,40.742756,0
Queens,-73.786766,40.641113,0
Manhattan,-73.988998,40.734451,0
Manhattan,-73.97979,40.747616,0
Manhattan,-73.99617,40.768143,0
Manhattan,-74.000877,40.710407,0
Manhattan,-73.999641,40.762985,0
Manhattan,-73.992859,40.749325,0
Manhattan,-73.967987,40.760078,0
Manhattan,-73.965416,40.764233,0
Queens,-73.935875,40.767384,0
Manhattan,-73.976387,40.765701,0
Manhattan,-73.991074,40.751469,0
Manhattan,-73.996529,40.762672,0
Manhattan,-73.983383,40.764603,0
Manhattan,-73.982445,40.742569,0
Manhattan,-73.9617,40.765106,0
Manhattan,-74.008537,40.733692,0
Manhattan,-73.944504,40.814091,0
Manhattan,-74.000282,40.747742,0
Manhattan,-73.987701,40.732712,0
Bronx,-73.92218,40.830479,0
Manhattan,-73.977699,40.757893,0
Brooklyn,-73.976509,40.695889,0
Manhattan,-73.973488,40.755417,0
Manhattan,-73.958359,40.778961,0
Manhattan,-73.988686,40.759636,0
Manhattan,-73.997902,40.743423,0
Manhattan,-73.9823,40.725571,0
Manhattan,-73.952278,40.823765,0
Manhattan,-73.987099,40.733475,0
Manhattan,-73.990532,40.718906,0
Manhattan,-74.001595,40.756603,0
Manhattan,-73.94352,40.791061,0
Manhattan,-73.993912,40.732944,0
Manhattan,-73.980659,40.778221,0
Manhattan,-73.949219,40.779854,0
Manhattan,-74.002815,40.718246,0
Manhattan,-73.98172,40.773102,0
Brooklyn,-73.974823,40.687218,0
Manhattan,-73.986198,40.732903,0
Manhattan,-73.992096,40.755695,0
Manhattan,-73.974388,40.751122,0
Manhattan,-73.983719,40.749001,0
Manhattan,-74.000969,40.736271,0
Manhattan,-73.986588,40.722256,0
Manhattan,-73.952255,40.803154,0
Brooklyn,-73.93856,40.714626,0
Manhattan,-73.98085,40.725563,0
Manhattan,-73.968185,40.759472,0
Manhattan,-73.982712,40.756474,0
Manhattan,-73.985092,40.721008,0
Manhattan,-74.00132,40.746635,0
Manhattan,-74.003654,40.740307,0
Manhattan,-73.99337,40.727985,0
Brooklyn,-73.931892,40.703457,0
Manhattan,-73.974747,40.735512,0
Manhattan,-73.990517,40.761692,0
Manhattan,-73.943489,40.792973,0
Manhattan,-73.984238,40.748566,0
Manhattan,-73.978821,40.785313,0
Manhattan,-73.990685,40.750477,0
Manhattan,-73.94989,40.827091,0
Manhattan,-73.980713,40.779781,0
Manhattan,-73.950676,40.783188,0
Manhattan,-73.974236,40.748363,0
Manhattan,-74.002403,40.728111,0
Manhattan,-74.002541,40.730469,0
Manhattan,-73.96727,40.798306,0
Manhattan,-74.000648,40.722206,0
Manhattan,-73.995865,40.748959,0
Manhattan,-73.988853,40.744766,0
Manhattan,-73.985474,40.733479,0
Manhattan,-74.007072,40.732998,0
Manhattan,-73.990211,40.751858,0
Manhattan,-73.963348,40.766033,0
Manhattan,-73.987114,40.714458,0
Manhattan,-73.955971,40.781883,0
Queens,-73.937523,40.758148,0
Manhattan,-74.009331,40.720253,0
Manhattan,-73.990936,40.739868,0
Manhattan,-73.971779,40.79747,0
Manhattan,-73.992371,40.734726,0
Manhattan,-73.975861,40.740574,0
Manhattan,-73.989243,40.718979,0
Manhattan,-73.966705,40.753128,0
Manhattan,-73.949783,40.776161,0
Manhattan,-73.990417,40.742596,0
Manhattan,-74.014488,40.711025,0
Manhattan,-73.984993,40.727482,0
Manhattan,-73.989113,40.723068,0
Brooklyn,-73.963219,40.711864,0
Manhattan,-73.987572,40.76545,0
Manhattan,-73.99115,40.748226,0
Manhattan,-74.007668,40.740753,0
Manhattan,-73.973564,40.784595,0
Manhattan,-73.961517,40.771343,0
Manhattan,-73.971336,40.754456,0
Manhattan,-73.992241,40.750153,0
Manhattan,-73.976372,40.788315,0
Manhattan,-73.973099,40.751072,0
Manhattan,-73.952621,40.808086,0
Manhattan,-73.999451,40.718658,0
Manhattan,-73.976234,40.764908,0
Manhattan,-73.980309,40.734566,0
Manhattan,-73.941574,40.833458,0
Manhattan,-74.00071,40.729698,0
Manhattan,-73.978867,40.741184,0
Manhattan,-73.94664,40.78046,0
Brooklyn,-73.958946,40.722885,0
Manhattan,-73.980408,40.765995,0
Manhattan,-73.972801,40.78046,0
Manhattan,-73.970367,40.760128,0
Manhattan,-73.981476,40.780369,0
Manhattan,-73.956955,40.780434,0
Manhattan,-73.987282,40.732487,0
Manhattan,-73.972893,40.764992,0
Manhattan,-73.975723,40.744705,0
Manhattan,-73.950806,40.811298,0
Manhattan,-74.010658,40.722836,0
Manhattan,-73.9618,40.810425,0
Manhattan,-73.982361,40.770424,0
Manhattan,-73.983032,40.741871,0
Manhattan,-73.984871,40.779678,0
Manhattan,-73.955368,40.772972,0
Manhattan,-73.93631,40.803139,0
Manhattan,-73.981049,40.737984,0
Manhattan,-73.974457,40.753551,0
Manhattan,-74.00116,40.755413,0
Manhattan,-73.9907,40.756767,0
Manhattan,-73.976601,40.790653,0
Manhattan,-73.979706,40.755798,0
Brooklyn,-73.977379,40.631966,0
Queens,-73.91951,40.732418,0
Manhattan,-73.972977,40.747166,0
Manhattan,-73.990662,40.751122,0
Manhattan,-74.007858,40.740501,0
Manhattan,-73.978149,40.760689,0
Manhattan,-73.95459,40.766041,0
Manhattan,-73.994843,40.750557,0
Manhattan,-73.997833,40.761433,0
Manhattan,-73.994469,40.741936,0
Manhattan,-73.979439,40.777603,0
Manhattan,-73.995598,40.754173,0
Manhattan,-73.95739,40.766823,0
Queens,-73.852112,40.751568,0
Manhattan,-73.960014,40.762814,0
Manhattan,-73.977837,40.773525,0
Manhattan,-73.97982,40.766075,0
Manhattan,-73.952812,40.823021,0
Queens,-73.847359,40.709843,0
Manhattan,-73.989143,40.773052,0
Manhattan,-73.980515,40.747902,0
Manhattan,-73.999016,40.744877,0
Manhattan,-74.004463,40.733391,0
Manhattan,-73.986977,40.738789,0
Manhattan,-73.985718,40.747791,0
Manhattan,-73.972527,40.753296,0
Manhattan,-73.954758,40.77158,0
Manhattan,-73.987869,40.755806,0
Manhattan,-74.006035,40.733154,0
Manhattan,-74.010437,40.719624,0
Manhattan,-73.986588,40.726448,0
Manhattan,-73.979973,40.726734,0
Manhattan,-74.0084,40.743137,0
Manhattan,-73.996025,40.762375,0
Manhattan,-73.981628,40.743958,0
Manhattan,-73.970863,40.787617,0
Manhattan,-74.015373,40.709816,0
Manhattan,-73.986298,40.730511,0
Manhattan,-74.005455,40.738586,0
Manhattan,-73.977425,40.749794,0
Manhattan,-73.998421,40.740292,0
Manhattan,-73.999359,40.759148,0
Manhattan,-73.950371,40.797379,0
Manhattan,-73.944489,40.829498,0
Manhattan,-73.958946,40.774223,0
Manhattan,-73.993675,40.762112,0
Manhattan,-73.964241,40.768444,0
Manhattan,-73.955116,40.768124,0
Manhattan,-73.947884,40.787083,0
Queens,-73.861298,40.767666,0
Manhattan,-73.993813,40.746494,0
Manhattan,-73.940109,40.815514,0
Manhattan,-73.979027,40.723846,0
Manhattan,-73.939049,40.826504,0
Manhattan,-73.980644,40.751671,0
Manhattan,-73.987282,40.752789,0
Manhattan,-73.994759,40.755299,0
Manhattan,-73.987297,40.749508,0
Manhattan,-73.977379,40.755459,0
Manhattan,-74.00322,40.735283,0
Manhattan,-74.00219,40.7453,0
Manhattan,-73.965828,40.790146,0
Manhattan,-73.951546,40.774021,0
Manhattan,-73.974709,40.742073,0
Manhattan,-73.994492,40.76181,0
Manhattan,-73.979752,40.746578,0
Manhattan,-73.991028,40.744709,0
Manhattan,-73.996536,40.759975,0
Manhattan,-73.980446,40.783943,0
Manhattan,-73.956375,40.763065,0
Manhattan,-73.971657,40.768627,0
Manhattan,-73.949554,40.797131,0
Manhattan,-73.967758,40.762035,0
Manhattan,-73.990074,40.756458,0
Queens,-73.923492,40.753521,0
Manhattan,-74.001122,40.746422,0
Queens,-73.870422,40.77346,0
Manhattan,-73.979599,40.74966,0
Manhattan,-73.972092,40.763618,0
Manhattan,-73.95845,40.764439,0
Manhattan,-74.001556,40.733791,0
Manhattan,-73.975998,40.744694,0
Manhattan,-73.966133,40.761906,0
Manhattan,-73.961151,40.764153,0
Manhattan,-73.985916,40.734951,0
Manhattan,-73.966606,40.753304,0
Manhattan,-73.983902,40.740875,0
Manhattan,-73.993073,40.722828,0
Manhattan,-73.99118,40.745037,0
Manhattan,-73.986694,40.730476,0
Manhattan,-73.995003,40.734146,0
Manhattan,-73.948357,40.778267,0
Manhattan,-73.987831,40.747959,0
Manhattan,-73.978859,40.759499,0
Manhattan,-73.977921,40.729408,0
Manhattan,-73.948006,40.788769,0
Brooklyn,-73.966698,40.632687,0
Manhattan,-73.960175,40.767826,0
Manhattan,-73.954002,40.770287,0
Manhattan,-73.984184,40.753567,0
Manhattan,-73.970123,40.799587,0
Manhattan,-73.966301,40.804821,0
Manhattan,-73.989922,40.720348,0
Manhattan,-73.999062,40.75996,0
Manhattan,-73.99501,40.757797,0
Manhattan,-73.978699,40.74514,0
Manhattan,-73.990784,40.750755,0
Manhattan,-73.994675,40.750381,0
Manhattan,-73.992119,40.749603,0
Manhattan,-73.949921,40.797241,0
Manhattan,-73.990746,40.751122,0
Manhattan,-73.974525,40.761078,0
Manhattan,-73.988373,40.743053,0
Manhattan,-73.997513,40.746635,0
Manhattan,-74.005508,40.727821,0
Manhattan,-74.005676,40.737614,0
Queens,-73.834511,40.703968,0
Manhattan,-74.014412,40.713802,0
Manhattan,-73.990883,40.750607,0
Manhattan,-73.937653,40.792946,0
Manhattan,-73.987869,40.728756,0
Manhattan,-73.980583,40.755508,0
Manhattan,-73.974815,40.75069,0
Manhattan,-73.957222,40.780159,0
Manhattan,-74.000099,40.74279,0
Manhattan,-73.950569,40.771275,0
